x,y
0.0021000210002100022,0.8881631292425071
0.002120021200212002,0.9122013599484393
0.002140021400214002,0.9334514554298282
0.002160021600216002,0.9518484649616067
0.002180021800218002,0.9673361582501637
0.0022000220002200022,0.9798671973007312
0.002220022200222002,0.9894032811055372
0.0022400224002240023,0.9959152627104906
0.002260022600226002,0.9993832383025827
0.0022800228002280024,0.9997966080457134
0.002300023000230002,0.9971541084789929
0.0023200232002320025,0.9914638163784997
0.0023400234002340023,0.9827431240706874
0.002360023600236002,0.9710186862728952
0.0023800238002380024,0.9563263386234443
0.002400024000240002,0.9387109881503357
0.0024200242002420025,0.9182264760133202
0.0024400244002440023,0.894935412938883
0.0024600246002460025,0.8689089878511214
0.0024800248002480024,0.8402267502834417
0.0025000250002500026,0.8089763672361261
0.0025200252002520024,0.7752533552229421
0.0025400254002540027,0.7391607883257736
0.0025600256002560025,0.7008089831496274
0.0025800258002580023,0.6603151616409184
0.0026000260002600026,0.6178030927996511
0.0026200262002620024,0.5734027143805923
0.0026400264002640027,0.5272497357396869
0.0026600266002660025,0.4794852230396473
0.0026800268002680028,0.4302551680824885
0.0027000270002700026,0.3797100420869146
0.002720027200272003,0.3280043357743855
0.0027400274002740027,0.2752960871696293
0.002760027600276003,0.22174639855884207
0.0027800278002780027,0.16751894408200574
0.0028000280002800026,0.11277946946435259
0.002820028200282003,0.05769528541605729
0.0028400284002840026,0.0024347562485584283
0.002860028600286003,-0.05283321472944353
0.0028800288002880027,-0.10793970146341526
0.002900029000290003,-0.16271627147396509
0.002920029200292003,-0.21699550066918297
0.002940029400294003,-0.2706114850748762
0.002960029600296003,-0.3234003479185633
0.002980029800298003,-0.3752007405173594
0.003000030000300003,-0.42585433543875106
0.003020030200302003,-0.4752063104269881
0.003040030400304003,-0.523105821615893
0.003060030600306003,-0.569406464581785
0.003080030800308003,-0.613966721827278
0.003100031000310003,-0.6566503953282338
0.003120031200312003,-0.6973270228217946
0.003140031400314003,-0.7358722765631118
0.0031600316003160033,-0.7721683433319757
0.003180031800318003,-0.8061042845278601
0.003200032000320003,-0.8375763752527531
0.003220032200322003,-0.8664884213453761
0.003240032400324003,-0.8927520533977592
0.0032600326003260033,-0.9162869968555525
0.003280032800328003,-0.937021317376467
0.0033000330003300033,-0.9548916406969469
0.003320033200332003,-0.9698433463350334
0.0033400334003340034,-0.9818307345373751
0.0033600336003360032,-0.9908171659601113
0.0033800338003380035,-0.9967751736566963
0.0034000340003400033,-0.9996865470303735
0.003420034200342003,-0.9995423874946997
0.0034400344003440034,-0.9963431356719947
0.0034600346003460032,-0.9900985700465835
0.0034800348003480035,-0.9808277770769454
0.0035000350003500033,-0.968559092858129
0.0035200352003520036,-0.9533300165127295
0.0035400354003540034,-0.9351870955751638
0.0035600356003560036,-0.9141857837195457
0.0035800358003580035,-0.8903902712660368
0.0036000360003600037,-0.8638732889837089
0.0036200362003620036,-0.8347158857896062
0.0036400364003640034,-0.8030071810234611
0.0036600366003660036,-0.7688440920552371
0.0036800368003680035,-0.7323310380580625
0.0037000370003700037,-0.6935796208519651
0.0037200372003720035,-0.652708283793929
0.003740037400374004,-0.6098419497568244
0.0037600376003760036,-0.5651116393037949
0.003780037800378004,-0.5186540702250672
0.0038000380003800037,-0.47061123966128066
0.003820038200382004,-0.4211299900904879
0.0038400384003840038,-0.37036156050546115
0.0038600386003860036,-0.3184611241530685
0.003880038800388004,-0.2655873142486468
0.0039000390003900037,-0.2119017391150105
0.0039200392003920035,-0.15756848822807315
0.003940039400394004,-0.10275363067883622
0.003960039600396004,-0.04762470758472889
0.003980039800398004,0.007649779998323129
0.004000040000400004,0.06290088609784376
0.004020040200402004,0.11795973620665565
0.004040040400404004,0.17265804344627847
0.0040600406004060036,0.22682862293425265
0.004080040800408004,0.2803059027832395
0.004100041000410004,0.3329264301699834
0.004120041200412004,0.3845293709273993
0.004140041400414004,0.4349570011327502
0.004160041600416004,0.4840551891894011
0.004180041800418004,0.5316738669286375
0.0042000420004200045,0.5776674882916847
0.004220042200422004,0.6218954741899134
0.004240042400424004,0.6642226421835643
0.004260042600426004,0.7045196196656411
0.004280042800428004,0.7426632392881293
0.004300043000430004,0.7785369154218812
0.004320043200432004,0.812031000499534
0.0043400434004340046,0.8430431201523153
0.004360043600436004,0.8714784861163717
0.004380043800438004,0.8972501859522511
0.0044000440004400045,0.9202794486919805
0.004420044200442005,0.9404958856018227
0.004440044400444004,0.9578377053248052
0.004460044600446004,0.9722519027454469
0.004480044800448005,0.9836944209994108
0.004500045000450004,0.9921302861329167
0.004520045200452004,0.9975337140003137
0.0045400454004540045,0.999888189073088
0.004560045600456005,0.9991865149194273
0.004580045800458004,0.9954308362000506
0.004600046000460004,0.9886326321130701
0.004620046200462005,0.9788126813079276
0.004640046400464005,0.9660009983756388
0.004660046600466004,0.9502367421094686
0.004680046800468005,0.9315680958164293
0.004700047000470005,0.9100521200454411
0.004720047200472004,0.8857545781822784
0.0047400474004740045,0.858749735444372
0.004760047600476005,0.8291201318898455
0.004780047800478005,0.7969563301345733
0.004800048000480004,0.7623566385483594
0.004820048200482005,0.7254268107762907
0.004840048400484005,0.6862797225036812
0.004860048600486005,0.6450350264525528
0.0048800488004880046,0.6018187866641781
0.004900049000490005,0.5567630931854622
0.004920049200492005,0.5100056583369204
0.0049400494004940045,0.46168939579620716
0.004960049600496005,0.41196198378374627
0.004980049800498005,0.3609754136855898
0.005000050000500005,0.3088855254931189
0.005020050200502005,0.2558515314795101
0.005040050400504005,0.20203552956885854
0.005060050600506005,0.1476020078853428
0.005080050800508005,0.09271734199675807
0.005100051000510005,0.037549286389087465
0.005120051200512005,-0.01773353827357051
0.005140051400514005,-0.07296216053653122
0.005160051600516005,-0.12796777461425554
0.005180051800518005,-0.18258225634371703
0.005200052000520005,-0.2366386770543714
0.0052200522005220054,-0.2899718137841492
0.005240052400524005,-0.3424186542819378
0.005260052600526005,-0.3938188952530643
0.005280052800528005,-0.4440154323248607
0.005300053000530006,-0.4928548402347611
0.005320053200532005,-0.5401878417732393
0.005340053400534005,-0.5858697640482514
0.0053600536005360055,-0.6297609806766192
0.005380053800538005,-0.671727338550809
0.005400054000540005,-0.711640567876707
0.005420054200542005,-0.7493786742290733
0.005440054400544006,-0.7848263114264084
0.005460054600546005,-0.8178751340855139
0.005480054800548005,-0.8484241287781837
0.005500055000550006,-0.8763799227778254
0.005520055200552006,-0.9016570694523663
0.005540055400554005,-0.9241783094311081
0.0055600556005560055,-0.9438748067472996
0.005580055800558006,-0.9606863592346443
0.005600056000560005,-0.9745615825346783
0.005620056200562005,-0.9854580671526034
0.005640056400564006,-0.9933425080815194
0.005660056600566006,-0.99819080659888
0.005680056800568005,-0.9999881439240202
0.0057000570005700055,-0.9987290265116259
0.005720057200572006,-0.994417302842705
0.005740057400574006,-0.9870661516617407
0.0057600576005760054,-0.9766980416959776
0.005780057800578006,-0.9633446629799581
0.005800058000580006,-0.9470468299952218
0.005820058200582005,-0.9278543569212072
0.005840058400584006,-0.9058259053786613
0.005860058600586006,-0.8810288051309312
0.005880058800588006,-0.8535388482911401
0.0059000590005900055,-0.8234400576642901
0.005920059200592006,-0.7908244299323044
0.005940059400594006,-0.7557916544670047
0.005960059600596006,-0.7184488086304502
0.005980059800598006,-0.6789100304939435
0.006000060000600006,-0.6372961699760394
0.006020060200602006,-0.5937344194658649
0.006040060400604006,-0.5483579250607381
0.006060060600606006,-0.5013053796063031
0.006080060800608006,-0.45272059878312293
0.006100061000610006,-0.40275208153532527
0.006120061200612006,-0.3515525561849447
0.006140061400614006,-0.2992785136191592
0.006160061600616006,-0.2460897289773319
0.0061800618006180065,-0.19214877329971283
0.006200062000620006,-0.13762051663054872
0.006220062200622006,-0.08267162409425642
0.006240062400624006,-0.027470046484984606
0.006260062600626006,0.027815493073462243
0.006280062800628006,0.08301601482835386
0.006300063000630006,0.13796279888309512
0.0063200632006320066,0.1924879008880957
0.006340063400634006,0.2464246653611308
0.006360063600636006,0.29960823506834655
0.0063800638006380065,0.3518760549088799
0.006400064000640006,0.40306836876308144
0.006420064200642006,0.4530287077856427
0.006440064400644006,0.5016043686512038
0.006460064600646007,0.5486468802906962
0.006480064800648006,0.5940124576918309
0.006500065000650006,0.6375624413766845
0.0065200652006520065,0.6791637212131346
0.006540065400654007,0.7186891432647962
0.006560065600656006,0.7560178984358595
0.006580065800658006,0.7910358917230215
0.006600066000660007,0.8236360909458144
0.006620066200662006,0.8537188538895158
0.006640066400664006,0.8811922328606713
0.006660066600666007,0.9059722557243862
0.006680066800668007,0.927983182564403
0.006700067000670006,0.9471577371814741
0.0067200672006720065,0.9634373127224535
0.006740067400674007,0.9767721508116136
0.006760067600676007,0.9871214936366743
0.006780067800678006,0.9944537085246891
0.006800068000680007,0.9987463846270221
0.006820068200682007,0.9999864014179056
0.006840068400684006,0.9981699687972089
0.0068600686006860066,0.9933026386748444
0.006880068800688007,0.9853992880014059
0.006900069000690007,0.9744840732969041
0.0069200692006920065,0.9605903568165789
0.006940069400694007,0.9437606045794675
0.006960069600696007,0.924046256571404
0.006980069800698007,0.9015075695191647
0.007000070000700007,0.8762134327163238
0.007020070200702007,0.848241157463751
0.007040070400704007,0.8176762407683221
0.0070600706007060065,0.7846121040220889
0.007080070800708007,0.7491498074606211
0.007100071000710007,0.7113977412733344
0.007120071200712007,0.6714712943098402
0.007140071400714007,0.6294925013949648
0.007160071600716007,0.585589670330413
0.007180071800718007,0.5398969897231362
0.0072000720007200075,0.49255411883906103
0.007220072200722007,0.44370576073579737
0.007240072400724007,0.39350121997905363
0.007260072600726007,0.34209394629458617
0.007280072800728007,0.2896410655504913
0.007300073000730007,0.23630289950340033
0.007320073200732007,0.18224247577648364
0.0073400734007340075,0.1276250295670025
0.007360073600736007,0.07261749860639888
0.007380073800738007,0.01738801291663615
0.007400074000740007,-0.03789461907768858
0.007420074200742008,-0.0930614265107779
0.007440074400744007,-0.14794379253356765
0.007460074600746007,-0.2023739696895973
0.007480074800748008,-0.25618559263358975
0.007500075000750007,-0.30921418662563493
0.007520075200752007,-0.361297670246755
0.0075400754007540075,-0.4122768507992914
0.007560075600756008,-0.46199591087794223
0.007580075800758007,-0.5103028846242627
0.007600076000760007,-0.5570501222089452
0.007620076200762008,-0.6020947411221848
0.007640076400764008,-0.6452990628927711
0.007660076600766007,-0.6865310339011118
0.0076800768007680075,-0.7256646289999193
0.007700077000770008,-0.7625802367089316
0.007720077200772007,-0.7971650248063278
0.0077400774007740075,-0.8293132851994005
0.007760077600776008,-0.858926757020381
0.007780077800778008,-0.8859149269598927
0.007800078000780007,-0.910195305920068
0.007820078200782008,-0.931693681141736
0.007840078400784007,-0.9503443430350391
0.007860078600786007,-0.9660902860202181
0.007880078800788008,-0.9788833827646346
0.007900079000790008,-0.9886845312835402
0.007920079200792008,-0.9954637744549382
0.007940079400794008,-0.9992003915832534
0.007960079600796009,-0.9998829617319545
0.007980079800798007,-0.9975093986315423
0.008000080000800007,-0.9920869570562122
0.008020080200802008,-0.9836322106497046
0.008040080400804008,-0.9721710012681124
0.008060080600806008,-0.9577383599944774
0.008080080800808008,-0.940378400066606
0.008100081000810009,-0.9201441820453548
0.008120081200812007,-0.8970975516355013
0.008140081400814007,-0.8713089506549095
0.008160081600816008,-0.8428572017297461
0.008180081800818008,-0.8118292673738403
0.008200082000820008,-0.7783199841885423
0.008220082200822008,-0.7424317729955
0.008240082400824009,-0.7042743257883571
0.008260082600826009,-0.6639642704601464
0.008280082800828007,-0.6216248143312095
0.008300083000830008,-0.5773853675671021
0.008320083200832008,-0.5313811476376262
0.008340083400834008,-0.48375276602583545
0.008360083600836008,-0.43464579845029894
0.008380083800838009,-0.38421033991424963
0.008400084000840009,-0.3326005459415527
0.008420084200842008,-0.2799741614017312
0.008440084400844008,-0.22649203836420553
0.008460084600846008,-0.17231764445538822
0.008480084800848008,-0.11761656322136943
0.008500085000850009,-0.06255598802329593
0.008520085200852009,-0.007304211012360695
0.008540085400854009,0.04796989125361359
0.008560085600856008,0.10309737397987435
0.008580085800858008,0.15790974051296544
0.008600086000860008,0.21223945734923483
0.008620086200862008,0.2659204661994662
0.008640086400864009,0.31878869154454836
0.008660086600866009,0.3706825421308289
0.008680086800868009,0.4214434048723023
0.00870008700087001,0.4709161296500862
0.008720087200872008,0.5189495035273661
0.008740087400874008,0.5653967129303622
0.008760087600876008,0.6101157923826986
0.008780087800878009,0.6529700584215901
0.008800088000880009,0.6938285273696312
0.00882008820088201,0.732566315685206
0.00884008840088401,0.7690650216679138
0.008860088600886008,0.8032130873523027
0.008880088800888008,0.8349061394837768
0.008900089000890008,0.8640473085345113
0.008920089200892009,0.8905475247842841
0.008940089400894009,0.9143257905612772
0.00896008960089601,0.9353094278107323
0.00898008980089801,0.9534343002347615
0.009000090000900008,0.9686450093243663
0.009020090200902008,0.9808950636844868
0.009040090400904009,0.9901470211345191
0.009060090600906009,0.9963726031500125
0.009080090800908009,0.9995527812957185
0.00910009100091001,0.9996778353858343
0.00912009120091201,0.996747383193662
0.00914009140091401,0.9907703816198815
0.009160091600916008,0.9817650993158638
0.009180091800918009,0.969759060845703
0.009200092000920009,0.9547889625576339
0.009220092200922009,0.9369005604219776
0.00924009240092401,0.9161485301784293
0.00926009260092601,0.89259630022015
0.00928009280092801,0.8663158577254616
0.009300093000930008,0.8373875286296858
0.009320093200932009,0.8058997321096335
0.009340093400934009,0.7719487103312132
0.00936009360093601,0.7356382342860959
0.00938009380093801,0.6970792866166353
0.00940009400094001,0.6563897223984038
0.00942009420094201,0.6136939089172349
0.009440094400944008,0.5691223455417321
0.009460094600946009,0.5228112648531064
0.009480094800948009,0.47490221625155804
0.00950009500095001,0.42554163331177736
0.00952009520095201,0.37488038621006947
0.00954009540095401,0.3230733205910129
0.00956009560095601,0.27027878428313407
0.00958009580095801,0.21665814331021815
0.009600096000960009,0.16237528867750783
0.009620096200962009,0.10759613544029964
0.00964009640096401,0.05248811558612045
0.00966009660096601,-0.0027803337196735
0.00968009680096801,-0.058040284960540776
0.00970009700097001,-0.11312283659421288
0.00972009720097201,-0.16785962929870907
0.009740097400974009,-0.22208336056109204
0.009760097600976009,-0.275628296036113
0.00978009780097801,-0.3283307761116971
0.00980009800098001,-0.3800297161331124
0.00982009820098201,-0.430567098756736
0.00984009840098401,-0.47978845692864885
0.00986009860098601,-0.5275433460118019
0.009880098800988009,-0.5736858036186663
0.00990009900099001,-0.61807479574399
0.00992009920099201,-0.6605746478339207
0.00994009940099401,-0.7010554594740899
0.00996009960099601,-0.7393935014290347
0.00998009980099801,-0.7754715938194982
0.01000010000100001,-0.8091794642816796
0.01002010020100201,-0.8404140850137046
0.01004010040100401,-0.8690799876791785
0.01006010060100601,-0.8950895552053063
0.01008010080100801,-0.9183632895836618
0.01010010100101001,-0.9388300548551538
0.01012010120101201,-0.9564272945364304
0.01014010140101401,-0.9711012228232107
0.01016010160101601,-0.9828069889861124
0.01018010180101801,-0.9915088144564952
0.01020010200102001,-0.9971801021833406
0.01022010220102201,-0.9998035179268904
0.01024010240102401,-0.9993710432405997
0.01026010260102601,-0.995883999979444
0.01028010280102801,-0.9893530462596829
0.01030010300103001,-0.9797981438824216
0.01032010320103201,-0.9672484973205502
0.01034010340103401,-0.951742464455528
0.01036010360103601,-0.9333274393368745
0.01038010380103801,-0.9120597073226802
0.01040010400104001,-0.8880042730439138
0.01042010420104201,-0.8612346617183619
0.010440104401044011,-0.8318326944214615
0.01046010460104601,-0.7998882380009161
0.01048010480104801,-0.7654989303994936
0.01050010500105001,-0.7287698822255295
0.01052010520105201,-0.6898133554833119
0.01054010540105401,-0.6487484204452613
0.01056010560105601,-0.6057005917147341
0.010580105801058011,-0.5608014445917643
0.010600106001060011,-0.5141882129143361
0.01062010620106201,-0.46600336960442074
0.01064010640106401,-0.4163941912007395
0.01066010660106601,-0.3655123077093926
0.01068010680106801,-0.3135132391480923
0.01070010700107001,-0.2605559202006253
0.010720107201072011,-0.2068022144344457
0.010740107401074011,-0.15241641956613236
0.01076010760107601,-0.0975647652868935
0.01078010780107801,-0.04241490518302618
0.01080010800108001,0.012864595695764319
0.01082010820108201,0.0681047760539034
0.01084010840108401,0.1231367947786472
0.010860108601086011,0.1777924470013951
0.010880108801088011,0.23190467821436345
0.01090010900109001,0.28530809487118786
0.01092010920109201,0.33783946991079467
0.01094010940109401,0.3893382416594467
0.01096010960109601,0.4396470045860403
0.010980109801098011,0.4886119904106973
0.011000110001100011,0.5360835380961344
0.011020110201102011,0.5819165512852537
0.011040110401104012,0.6259709417868586
0.01106011060110601,0.6681120577539521
0.01108011080110801,0.7082110952458821
0.01110011100111001,0.7461454919164298
0.011120111201112011,0.7817993016245046
0.011140111401114011,0.8150635488224955
0.011160111601116011,0.845836561639032
0.011180111801118012,0.8740242826381486
0.01120011200112001,0.8995405563049933
0.01122011220112201,0.9223073923793742
0.01124011240112401,0.9422552042322899
0.011260112601126011,0.9593230215568292
0.011280112801128011,0.9734586767233667
0.011300113001130012,0.9846189642294547
0.011320113201132012,0.9927697727570456
0.01134011340113401,0.997886189433431
0.01136011360113601,0.9999525759772139
0.01138011380113801,0.9989626164965707
0.011400114001140011,0.9949193367937198
0.011420114201142011,0.9878350951165851
0.011440114401144012,0.9777315443859202
0.011460114601146012,0.9646395660133547
0.011480114801148012,0.948599175512637
0.01150011500115001,0.9296594001925756
0.011520115201152011,0.9078781293055151
0.011540115401154011,0.8833219371093552
0.011560115601156011,0.8560658793839383
0.011580115801158012,0.8261932640237323
0.011600116001160012,0.793795396407997
0.011620116201162012,0.7589713003267283
0.01164011640116401,0.7218274153153341
0.011660116601166011,0.6824772713231381
0.011680116801168011,0.6410411417101427
0.011700117001170011,0.5976456756325762
0.011720117201172012,0.5524235109408724
0.011740117401174012,0.5055128687733105
0.011760117601176012,0.45705713108433177
0.01178011780117801,0.40720440239890127
0.011800118001180011,0.3561070571323386
0.011820118201182011,0.3039212738593305
0.011840118401184012,0.2508065579555085
0.011860118601186012,0.19692525407068642
0.011880118801188012,0.14244204992394452
0.011900119001190012,0.08752347293707496
0.011920119201192013,0.03233738124502669
0.011940119401194011,-0.02294754936096197
0.011960119601196011,-0.07816234098942557
0.011980119801198012,-0.13313823012802914
0.012000120001200012,-0.18770718346774218
0.012020120201202012,-0.24170241149515206
0.012040120401204012,-0.29495887828306466
0.012060120601206013,-0.3473138059213543
0.012080120801208011,-0.39860717204616397
0.012100121001210011,-0.448682198946842
0.012120121201212012,-0.49738583275556075
0.012140121401214012,-0.5445692112551026
0.012160121601216012,-0.5900881188749012
0.012180121801218012,-0.6338034274845947
0.012200122001220013,-0.6755815216379254
0.012220122201222011,-0.7152947069671339
0.012240122401224011,-0.7528216004796626
0.012260122601226012,-0.7880475015641456
0.012280122801228012,-0.8208647425718135
0.012300123001230012,-0.8511730179016811
0.012320123201232012,-0.8788796905837267
0.012340123401234013,-0.9039000754229317
0.012360123601236013,-0.9261576978388312
0.012380123801238012,-0.9455845276093717
0.012400124001240012,-0.9621211868046817
0.012420124201242012,-0.9757171312751628
0.012440124401244012,-0.9863308051392359
0.012460124601246013,-0.9939297677985212
0.012480124801248013,-0.9984907930922255
0.012500125001250013,-0.9999999402876997
0.012520125201252012,-0.9984525966901604
0.012540125401254012,-0.993853491741349
0.012560125601256012,-0.986216682564037
0.012580125801258012,-0.975565510996557
0.012600126001260013,-0.9619325322486852
0.012620126201262013,-0.945359415396931
0.012640126401264013,-0.9258968160233892
0.012660126601266012,-0.9036042213874087
0.012680126801268012,-0.8785497686033094
0.012700127001270012,-0.8508100363799254
0.012720127201272012,-0.8204698109584607
0.012740127401274013,-0.7876218269641161
0.012760127601276013,-0.7523664839635258
0.012780127801278013,-0.7148115395944142
0.012800128001280012,-0.6750717802053372
0.012820128201282012,-0.6332686700122265
0.012840128401284012,-0.5895299798441415
0.012860128601286012,-0.5439893966128619
0.012880128801288013,-0.49678611470005435
0.012900129001290013,-0.4480644105109068
0.012920129201292013,-0.397973201494573
0.012940129401294014,-0.34666559097937055
0.012960129601296012,-0.2942984002138218
0.012980129801298012,-0.2410316890439017
0.013000130001300013,-0.18702826669160358
0.013020130201302013,-0.13245319412999465
0.013040130401304013,-0.07747327957585515
0.013060130601306013,-0.022256568641840762
0.013080130801308014,0.033028169293373544
0.013100131001310012,0.0882119569271975
0.013120131201312012,0.14312612551074727
0.013140131401314013,0.1976028303833117
0.013160131601316013,0.2514755639880715
0.013180131801318013,0.304579664800937
0.013200132001320013,0.3567528206170037
0.013220132201322014,0.4078355646563685
0.013240132401324012,0.457671762972857
0.013260132601326012,0.5061090916760733
0.013280132801328013,0.552999502507951
0.013300133001330013,0.598199675350944
0.013320133201332013,0.6415714562846653
0.013340133401334013,0.6829822798520935
0.013360133601336014,0.7223055742447164
0.013380133801338014,0.7594211481680897
0.013400134001340012,0.7942155582054607
0.013420134201342013,0.8265824555565606
0.013440134401344013,0.8564229110917254
0.013460134601346013,0.8836457177279063
0.013480134801348014,0.9081676692022914
0.013500135001350014,0.9299138143914943
0.013520135201352014,0.9488176863989977
0.013540135401354013,0.9648215057106028
0.013560135601356013,0.9778763567970143
0.013580135801358013,0.9879423376236974
0.013600136001360013,0.9949886816110955
0.013620136201362014,0.9989938516724007
0.013640136401364014,0.9999456060414654
0.013660136601366014,0.9978410356896498
0.013680136801368013,0.992686573217242
0.013700137001370013,0.9844979731922713
0.013720137201372013,0.9733002639968167
0.013740137401374013,0.9591276713279807
0.013760137601376014,0.9420235135873554
0.013780137801378014,0.9220400694787189
0.013800138001380014,0.8992384182186521
0.013820138201382014,0.873688252848453
0.013840138401384013,0.8454676672180048
0.013860138601386013,0.8146629172926041
0.013880138801388013,0.7813681575124044
0.013900139001390014,0.7456851530102061
0.013920139201392014,0.70772296856725
0.013940139401394014,0.6675976352577022
0.013960139601396014,0.6254317958007031
0.013980139801398013,0.5813543297040391
0.014000140001400013,0.5354999593450473
0.014020140201402014,0.48800883819292395
0.014040140401404014,0.43902612243088796
0.014060140601406014,0.3887015272876226
0.014080140801408014,0.3371888694340302
0.014100141001410015,0.2846455968439724
0.014120141201412013,0.23123230755593854
0.014140141401414013,0.17711225880660353
0.014160141601416014,0.12245086803657149
0.014180141801418014,0.06741520729344057
0.014200142001420014,0.012173492577604155
0.014220142201422014,-0.043105430308436304
0.014240142401424015,-0.09825260183573588
0.014260142601426015,-0.15309946517220988
0.014280142801428013,-0.2074783813750205
0.014300143001430014,-0.2612231417775491
0.014320143201432014,-0.3141694760046365
0.014340143401434014,-0.3661555540635307
0.014360143601436014,-0.41702248097579164
0.014380143801438015,-0.46661478243835947
0.014400144001440015,-0.5147808800293522
0.014420144201442013,-0.5613735545061633
0.014440144401444014,-0.6062503957797346
0.014460144601446014,-0.6492742381896973
0.014480144801448014,-0.6903135797499929
0.014500145001450014,-0.729242984083501
0.014520145201452015,-0.7659434638171936
0.014540145401454015,-0.8003028442659631
0.014560145601456013,-0.832216106293552
0.014580145801458014,-0.8615857073025653
0.014600146001460014,-0.8883218793725718
0.014620146201462014,-0.9123429036349154
0.014640146401464015,-0.9335753600457155
0.014660146601466015,-0.9519543517935644
0.014680146801468015,-0.9674237036560435
0.014700147001470015,-0.9799361336987921
0.014720147201472014,-0.9894533977922993
0.014740147401474014,-0.9959464065047542
0.014760147601476014,-0.9993953140136218
0.014780147801478015,-0.9997895787642257
0.014800148001480015,-0.9971279956899137
0.014820148201482015,-0.9914186998953333
0.014840148401484015,-0.9826791417915581
0.014860148601486014,-0.9709360337590606
0.014880148801488014,-0.9562252685015694
0.014900149001490014,-0.9385918093403334
0.014920149201492015,-0.9180895527841479
0.014940149401494015,-0.8947811637951547
0.014960149601496015,-0.8687378842539528
0.014980149801498015,-0.8400393152094368
