x-axis,1,2
second,Volt,Volt
-3.79000E-03,+204.68750E-03,+181.25000E-03
-3.77000E-03,+189.06250E-03,+131.25000E-03
-3.75000E-03,+189.06250E-03,+84.37500E-03
-3.73000E-03,+173.43750E-03,+34.37500E-03
-3.71000E-03,+134.37500E-03,-15.62500E-03
-3.69000E-03,+103.12500E-03,-59.37500E-03
-3.67000E-03,+64.06250E-03,-112.50000E-03
-3.65000E-03,+40.62500E-03,-162.50000E-03
-3.63000E-03,+9.37500E-03,-206.25000E-03
-3.61000E-03,-21.87500E-03,-246.87500E-03
-3.59000E-03,-45.31250E-03,-275.00000E-03
-3.57000E-03,-76.56250E-03,-303.12500E-03
-3.55000E-03,-100.00000E-03,-328.12500E-03
-3.53000E-03,-123.43750E-03,-343.75001E-03
-3.51000E-03,-131.25000E-03,-353.12501E-03
-3.49000E-03,-131.25000E-03,-359.37501E-03
-3.47000E-03,-146.87500E-03,-356.25001E-03
-3.45000E-03,-162.50000E-03,-346.87501E-03
-3.43000E-03,-178.12500E-03,-328.12500E-03
-3.41000E-03,-201.56250E-03,-300.00000E-03
-3.39000E-03,-178.12500E-03,-281.25000E-03
-3.37000E-03,-162.50000E-03,-259.37500E-03
-3.35000E-03,-178.12500E-03,-221.87500E-03
-3.33000E-03,-178.12500E-03,-178.12500E-03
-3.31000E-03,-154.68750E-03,-137.50000E-03
-3.29000E-03,-123.43750E-03,-96.87500E-03
-3.27000E-03,-123.43750E-03,-46.87500E-03
-3.25000E-03,-115.62500E-03,+6.25000E-03
-3.23000E-03,-100.00000E-03,+40.62500E-03
-3.21000E-03,-92.18750E-03,+81.25000E-03
-3.19000E-03,-76.56250E-03,+131.25000E-03
-3.17000E-03,-45.31250E-03,+171.87500E-03
-3.15000E-03,-29.68750E-03,+209.37500E-03
-3.13000E-03,-21.87500E-03,+240.62500E-03
-3.11000E-03,-6.25000E-03,+268.75000E-03
-3.09000E-03,-6.25000E-03,+287.50000E-03
-3.07000E-03,+1.56250E-03,+306.25000E-03
-3.05000E-03,+9.37500E-03,+321.87500E-03
-3.03000E-03,+17.18750E-03,+331.25000E-03
-3.01000E-03,+25.00000E-03,+337.50001E-03
-2.99000E-03,+32.81250E-03,+337.50001E-03
-2.97000E-03,+40.62500E-03,+337.50001E-03
-2.95000E-03,+48.43750E-03,+321.87500E-03
-2.93000E-03,+56.25000E-03,+296.87500E-03
-2.91000E-03,+71.87500E-03,+281.25000E-03
-2.89000E-03,+71.87500E-03,+262.50000E-03
-2.87000E-03,+48.43750E-03,+237.50000E-03
