x-axis,B
second,Volt
-64.4000E-03,+55.0000E-03
-64.2000E-03,+48.7500E-03
-64.0000E-03,+67.5000E-03
-63.8000E-03,+48.7500E-03
-63.6000E-03,+48.7500E-03
-63.4000E-03,+42.5000E-03
-63.2000E-03,+48.7500E-03
-63.0000E-03,+30.0000E-03
-62.8000E-03,+17.5000E-03
-62.6000E-03,+55.0000E-03
-62.4000E-03,+55.0000E-03
-62.2000E-03,+42.5000E-03
-62.0000E-03,+36.2500E-03
-61.8000E-03,+55.0000E-03
-61.6000E-03,+36.2500E-03
-61.4000E-03,+42.5000E-03
-61.2000E-03,+42.5000E-03
-61.0000E-03,+36.2500E-03
-60.8000E-03,+36.2500E-03
-60.6000E-03,+36.2500E-03
-60.4000E-03,+36.2500E-03
-60.2000E-03,+42.5000E-03
-60.0000E-03,+42.5000E-03
-59.8000E-03,+48.7500E-03
-59.6000E-03,+36.2500E-03
-59.4000E-03,+48.7500E-03
-59.2000E-03,+36.2500E-03
-59.0000E-03,+42.5000E-03
-58.8000E-03,+23.7500E-03
-58.6000E-03,+17.5000E-03
-58.4000E-03,+30.0000E-03
-58.2000E-03,+23.7500E-03
-58.0000E-03,+30.0000E-03
-57.8000E-03,+23.7500E-03
-57.6000E-03,+30.0000E-03
-57.4000E-03,+36.2500E-03
-57.2000E-03,+36.2500E-03
-57.0000E-03,+30.0000E-03
-56.8000E-03,+30.0000E-03
-56.6000E-03,+23.7500E-03
-56.4000E-03,+30.0000E-03
-56.2000E-03,+36.2500E-03
-56.0000E-03,+36.2500E-03
-55.8000E-03,+36.2500E-03
-55.6000E-03,+23.7500E-03
-55.4000E-03,+23.7500E-03
-55.2000E-03,+36.2500E-03
-55.0000E-03,+30.0000E-03
-54.8000E-03,+23.7500E-03
-54.6000E-03,+23.7500E-03
-54.4000E-03,+17.5000E-03
-54.2000E-03,+23.7500E-03
-54.0000E-03,+30.0000E-03
-53.8000E-03,+23.7500E-03
-53.6000E-03,+23.7500E-03
-53.4000E-03,+23.7500E-03
-53.2000E-03,+23.7500E-03
-53.0000E-03,+30.0000E-03
-52.8000E-03,+36.2500E-03
-52.6000E-03,+36.2500E-03
-52.4000E-03,+30.0000E-03
-52.2000E-03,+11.2500E-03
-52.0000E-03,+23.7500E-03
-51.8000E-03,+23.7500E-03
-51.6000E-03,+23.7500E-03
-51.4000E-03,+17.5000E-03
-51.2000E-03,+30.0000E-03
-51.0000E-03,+11.2500E-03
-50.8000E-03,+17.5000E-03
-50.6000E-03,+36.2500E-03
-50.4000E-03,+17.5000E-03
-50.2000E-03,+23.7500E-03
-50.0000E-03,+23.7500E-03
-49.8000E-03,+23.7500E-03
-49.6000E-03,+23.7500E-03
-49.4000E-03,+30.0000E-03
-49.2000E-03,+23.7500E-03
-49.0000E-03,+30.0000E-03
-48.8000E-03,+23.7500E-03
-48.6000E-03,+23.7500E-03
-48.4000E-03,+17.5000E-03
-48.2000E-03,+23.7500E-03
-48.0000E-03,+11.2500E-03
-47.8000E-03,+17.5000E-03
-47.6000E-03,+17.5000E-03
-47.4000E-03,+11.2500E-03
-47.2000E-03,+30.0000E-03
-47.0000E-03,+17.5000E-03
-46.8000E-03,+30.0000E-03
-46.6000E-03,+17.5000E-03
-46.4000E-03,+23.7500E-03
-46.2000E-03,-13.7500E-03
-46.0000E-03,+17.5000E-03
-45.8000E-03,+23.7500E-03
-45.6000E-03,+11.2500E-03
-45.4000E-03,+17.5000E-03
-45.2000E-03,+17.5000E-03
-45.0000E-03,+17.5000E-03
-44.8000E-03,+23.7500E-03
-44.6000E-03,+11.2500E-03
-44.4000E-03,+17.5000E-03
-44.2000E-03,+23.7500E-03
-44.0000E-03,+17.5000E-03
-43.8000E-03,+17.5000E-03
-43.6000E-03,+23.7500E-03
-43.4000E-03,+11.2500E-03
-43.2000E-03,+23.7500E-03
-43.0000E-03,+23.7500E-03
-42.8000E-03,+17.5000E-03
-42.6000E-03,+17.5000E-03
-42.4000E-03,+17.5000E-03
-42.2000E-03,+30.0000E-03
-42.0000E-03,+17.5000E-03
-41.8000E-03,+30.0000E-03
-41.6000E-03,+30.0000E-03
-41.4000E-03,+17.5000E-03
-41.2000E-03,+11.2500E-03
-41.0000E-03,+17.5000E-03
-40.8000E-03,+11.2500E-03
-40.6000E-03,+17.5000E-03
-40.4000E-03,+30.0000E-03
-40.2000E-03,+30.0000E-03
-40.0000E-03,+30.0000E-03
-39.8000E-03,+23.7500E-03
-39.6000E-03,+23.7500E-03
-39.4000E-03,+17.5000E-03
-39.2000E-03,+23.7500E-03
-39.0000E-03,+11.2500E-03
-38.8000E-03,+11.2500E-03
-38.6000E-03,+36.2500E-03
-38.4000E-03,+30.0000E-03
-38.2000E-03,+17.5000E-03
-38.0000E-03,+11.2500E-03
-37.8000E-03,+11.2500E-03
-37.6000E-03,+23.7500E-03
-37.4000E-03,+11.2500E-03
-37.2000E-03,+30.0000E-03
-37.0000E-03,+30.0000E-03
-36.8000E-03,+23.7500E-03
-36.6000E-03,+30.0000E-03
-36.4000E-03,+36.2500E-03
-36.2000E-03,+30.0000E-03
-36.0000E-03,+23.7500E-03
-35.8000E-03,+36.2500E-03
-35.6000E-03,+36.2500E-03
-35.4000E-03,+30.0000E-03
-35.2000E-03,+23.7500E-03
-35.0000E-03,+36.2500E-03
-34.8000E-03,+30.0000E-03
-34.6000E-03,+23.7500E-03
-34.4000E-03,+30.0000E-03
-34.2000E-03,+36.2500E-03
-34.0000E-03,+30.0000E-03
-33.8000E-03,+36.2500E-03
-33.6000E-03,+42.5000E-03
-33.4000E-03,+36.2500E-03
-33.2000E-03,+30.0000E-03
-33.0000E-03,+36.2500E-03
-32.8000E-03,+36.2500E-03
-32.6000E-03,+23.7500E-03
-32.4000E-03,+36.2500E-03
-32.2000E-03,+36.2500E-03
-32.0000E-03,+42.5000E-03
-31.8000E-03,+42.5000E-03
-31.6000E-03,+36.2500E-03
-31.4000E-03,+30.0000E-03
-31.2000E-03,+36.2500E-03
-31.0000E-03,+42.5000E-03
-30.8000E-03,+30.0000E-03
-30.6000E-03,+17.5000E-03
-30.4000E-03,+30.0000E-03
-30.2000E-03,+36.2500E-03
-30.0000E-03,+42.5000E-03
-29.8000E-03,+42.5000E-03
-29.6000E-03,+17.5000E-03
-29.4000E-03,+36.2500E-03
-29.2000E-03,+42.5000E-03
-29.0000E-03,+48.7500E-03
-28.8000E-03,+42.5000E-03
-28.6000E-03,+36.2500E-03
-28.4000E-03,+42.5000E-03
-28.2000E-03,+42.5000E-03
-28.0000E-03,+48.7500E-03
-27.8000E-03,+48.7500E-03
-27.6000E-03,+48.7500E-03
-27.4000E-03,+48.7500E-03
-27.2000E-03,+42.5000E-03
-27.0000E-03,+42.5000E-03
-26.8000E-03,+55.0000E-03
-26.6000E-03,+48.7500E-03
-26.4000E-03,+36.2500E-03
-26.2000E-03,+36.2500E-03
-26.0000E-03,+67.5000E-03
-25.8000E-03,+61.2500E-03
-25.6000E-03,+67.5000E-03
-25.4000E-03,+55.0000E-03
-25.2000E-03,+55.0000E-03
-25.0000E-03,+48.7500E-03
-24.8000E-03,+55.0000E-03
-24.6000E-03,+61.2500E-03
-24.4000E-03,+61.2500E-03
-24.2000E-03,+55.0000E-03
-24.0000E-03,+55.0000E-03
-23.8000E-03,+67.5000E-03
-23.6000E-03,+67.5000E-03
-23.4000E-03,+67.5000E-03
-23.2000E-03,+92.5000E-03
-23.0000E-03,+67.5000E-03
-22.8000E-03,+61.2500E-03
-22.6000E-03,+67.5000E-03
-22.4000E-03,+55.0000E-03
-22.2000E-03,+67.5000E-03
-22.0000E-03,+61.2500E-03
-21.8000E-03,+55.0000E-03
-21.6000E-03,+73.7500E-03
-21.4000E-03,+73.7500E-03
-21.2000E-03,+80.0000E-03
-21.0000E-03,+80.0000E-03
-20.8000E-03,+73.7500E-03
-20.6000E-03,+73.7500E-03
-20.4000E-03,+92.5000E-03
-20.2000E-03,+73.7500E-03
-20.0000E-03,+86.2500E-03
-19.8000E-03,+73.7500E-03
-19.6000E-03,+80.0000E-03
-19.4000E-03,+86.2500E-03
-19.2000E-03,+92.5000E-03
-19.0000E-03,+98.7500E-03
-18.8000E-03,+86.2500E-03
-18.6000E-03,+98.7500E-03
-18.4000E-03,+92.5000E-03
-18.2000E-03,+92.5000E-03
-18.0000E-03,+92.5000E-03
-17.8000E-03,+86.2500E-03
-17.6000E-03,+105.0000E-03
-17.4000E-03,+105.0000E-03
-17.2000E-03,+123.7500E-03
-17.0000E-03,+111.2500E-03
-16.8000E-03,+105.0000E-03
-16.6000E-03,+117.5000E-03
-16.4000E-03,+123.7500E-03
-16.2000E-03,+105.0000E-03
-16.0000E-03,+123.7500E-03
-15.8000E-03,+111.2500E-03
-15.6000E-03,+105.0000E-03
-15.4000E-03,+117.5000E-03
-15.2000E-03,+123.7500E-03
-15.0000E-03,+142.5000E-03
-14.8000E-03,+148.7500E-03
-14.6000E-03,+136.2500E-03
-14.4000E-03,+142.5000E-03
-14.2000E-03,+142.5000E-03
-14.0000E-03,+142.5000E-03
-13.8000E-03,+136.2500E-03
-13.6000E-03,+136.2500E-03
-13.4000E-03,+136.2500E-03
-13.2000E-03,+142.5000E-03
-13.0000E-03,+167.5000E-03
-12.8000E-03,+173.7500E-03
-12.6000E-03,+161.2500E-03
-12.4000E-03,+173.7500E-03
-12.2000E-03,+167.5000E-03
-12.0000E-03,+173.7500E-03
-11.8000E-03,+155.0000E-03
-11.6000E-03,+173.7500E-03
-11.4000E-03,+167.5000E-03
-11.2000E-03,+180.0000E-03
-11.0000E-03,+186.2500E-03
-10.8000E-03,+198.7500E-03
-10.6000E-03,+205.0000E-03
-10.4000E-03,+205.0000E-03
-10.2000E-03,+217.5000E-03
-10.0000E-03,+211.2500E-03
-9.8000E-03,+205.0000E-03
-9.6000E-03,+217.5000E-03
-9.4000E-03,+205.0000E-03
-9.2000E-03,+211.2500E-03
-9.0000E-03,+198.7500E-03
-8.8000E-03,+230.0000E-03
-8.6000E-03,+248.7500E-03
-8.4000E-03,+261.2500E-03
-8.2000E-03,+248.7500E-03
-8.0000E-03,+255.0000E-03
-7.8000E-03,+255.0000E-03
-7.6000E-03,+255.0000E-03
-7.4000E-03,+255.0000E-03
-7.2000E-03,+255.0000E-03
-7.0000E-03,+255.0000E-03
-6.8000E-03,+255.0000E-03
-6.6000E-03,+292.5000E-03
-6.4000E-03,+323.7500E-03
-6.2000E-03,+317.5000E-03
-6.0000E-03,+298.7500E-03
-5.8000E-03,+323.7500E-03
-5.6000E-03,+317.5000E-03
-5.4000E-03,+311.2500E-03
-5.2000E-03,+311.2500E-03
-5.0000E-03,+317.5000E-03
-4.8000E-03,+311.2500E-03
-4.6000E-03,+336.2500E-03
-4.4000E-03,+361.2500E-03
-4.2000E-03,+398.7500E-03
-4.0000E-03,+392.5000E-03
-3.8000E-03,+386.2500E-03
-3.6000E-03,+398.7500E-03
-3.4000E-03,+386.2500E-03
-3.2000E-03,+398.7500E-03
-3.0000E-03,+405.0000E-03
-2.8000E-03,+386.2500E-03
-2.6000E-03,+386.2500E-03
-2.4000E-03,+411.2500E-03
-2.2000E-03,+455.0000E-03
-2.0000E-03,+480.0000E-03
-1.8000E-03,+473.7500E-03
-1.6000E-03,+473.7500E-03
-1.4000E-03,+480.0000E-03
-1.2000E-03,+473.7500E-03
-1.0000E-03,+480.0000E-03
-800.0E-06,+480.0000E-03
-600.0E-06,+480.0000E-03
-400.0E-06,+498.7500E-03
-200.0E-06,+536.2500E-03
+0.0E+00,+561.2500E-03
+200.0E-06,+598.7500E-03
+400.0E-06,+598.7500E-03
+600.0E-06,+580.0000E-03
+800.0E-06,+592.5000E-03
+1.0000E-03,+586.2500E-03
+1.2000E-03,+586.2500E-03
+1.4000E-03,+586.2500E-03
+1.6000E-03,+598.7500E-03
+1.8000E-03,+605.0000E-03
+2.0000E-03,+636.2500E-03
+2.2000E-03,+711.2500E-03
+2.4000E-03,+742.5000E-03
+2.6000E-03,+742.5000E-03
+2.8000E-03,+723.7500E-03
+3.0000E-03,+730.0000E-03
+3.2000E-03,+742.5000E-03
+3.4000E-03,+730.0000E-03
+3.6000E-03,+736.2500E-03
+3.8000E-03,+736.2500E-03
+4.0000E-03,+742.5000E-03
+4.2000E-03,+798.7500E-03
+4.4000E-03,+873.7500E-03
+4.6000E-03,+880.0000E-03
+4.8000E-03,+836.2500E-03
+5.0000E-03,+836.2500E-03
+5.2000E-03,+861.2500E-03
+5.4000E-03,+848.7500E-03
+5.6000E-03,+855.0000E-03
+5.8000E-03,+855.0000E-03
+6.0000E-03,+848.7500E-03
+6.2000E-03,+830.0000E-03
+6.4000E-03,+792.5000E-03
+6.6000E-03,+692.5000E-03
+6.8000E-03,+680.0000E-03
+7.0000E-03,+698.7500E-03
+7.2000E-03,+698.7500E-03
+7.4000E-03,+686.2500E-03
+7.6000E-03,+705.0000E-03
+7.8000E-03,+692.5000E-03
+8.0000E-03,+705.0000E-03
+8.2000E-03,+692.5000E-03
+8.4000E-03,+673.7500E-03
+8.6000E-03,+611.2500E-03
+8.8000E-03,+555.0000E-03
+9.0000E-03,+542.5000E-03
+9.2000E-03,+561.2500E-03
+9.4000E-03,+573.7500E-03
+9.6000E-03,+555.0000E-03
+9.8000E-03,+567.5000E-03
+10.0000E-03,+561.2500E-03
+10.2000E-03,+561.2500E-03
+10.4000E-03,+567.5000E-03
+10.6000E-03,+542.5000E-03
+10.8000E-03,+498.7500E-03
+11.0000E-03,+448.7500E-03
+11.2000E-03,+436.2500E-03
+11.4000E-03,+467.5000E-03
+11.6000E-03,+461.2500E-03
+11.8000E-03,+448.7500E-03
+12.0000E-03,+455.0000E-03
+12.2000E-03,+442.5000E-03
+12.4000E-03,+461.2500E-03
+12.6000E-03,+436.2500E-03
+12.8000E-03,+430.0000E-03
+13.0000E-03,+392.5000E-03
+13.2000E-03,+361.2500E-03
+13.4000E-03,+361.2500E-03
+13.6000E-03,+367.5000E-03
+13.8000E-03,+367.5000E-03
+14.0000E-03,+367.5000E-03
+14.2000E-03,+367.5000E-03
+14.4000E-03,+361.2500E-03
+14.6000E-03,+373.7500E-03
+14.8000E-03,+361.2500E-03
+15.0000E-03,+355.0000E-03
+15.2000E-03,+298.7500E-03
+15.4000E-03,+286.2500E-03
+15.6000E-03,+305.0000E-03
+15.8000E-03,+305.0000E-03
+16.0000E-03,+286.2500E-03
+16.2000E-03,+292.5000E-03
+16.4000E-03,+298.7500E-03
+16.6000E-03,+286.2500E-03
+16.8000E-03,+286.2500E-03
+17.0000E-03,+298.7500E-03
+17.2000E-03,+286.2500E-03
+17.4000E-03,+255.0000E-03
+17.6000E-03,+230.0000E-03
+17.8000E-03,+242.5000E-03
+18.0000E-03,+242.5000E-03
+18.2000E-03,+242.5000E-03
+18.4000E-03,+236.2500E-03
+18.6000E-03,+242.5000E-03
+18.8000E-03,+242.5000E-03
+19.0000E-03,+236.2500E-03
+19.2000E-03,+236.2500E-03
+19.4000E-03,+223.7500E-03
+19.6000E-03,+211.2500E-03
+19.8000E-03,+186.2500E-03
+20.0000E-03,+198.7500E-03
+20.2000E-03,+198.7500E-03
