x-axis,1,2
second,Volt,Volt
-99.3022E-03,+881.8487E-03,+181.8096E-03
-99.1022E-03,+902.3565E-03,+185.2789E-03
-98.9022E-03,+922.8643E-03,+188.7496E-03
-98.7022E-03,+943.3721E-03,+190.6779E-03
-98.5022E-03,+963.8799E-03,+195.7164E-03
-98.3022E-03,+983.9102E-03,+197.2006E-03
-98.1022E-03,+1.0039190E+00,+202.2754E-03
-97.9022E-03,+1.0249043E+00,+204.5914E-03
-97.7022E-03,+1.0459112E+00,+206.9543E-03
-97.5022E-03,+1.0673740E+00,+212.3438E-03
-97.3022E-03,+1.0917451E+00,+214.1584E-03
-97.1022E-03,+1.1142920E+00,+219.7795E-03
-96.9022E-03,+1.1338018E+00,+221.8572E-03
-96.7022E-03,+1.1586074E+00,+225.9779E-03
-96.5022E-03,+1.1855166E+00,+230.4510E-03
-96.3022E-03,+1.2108858E+00,+232.0885E-03
-96.1022E-03,+1.2343877E+00,+238.0735E-03
-95.9022E-03,+1.2596709E+00,+239.6092E-03
-95.7022E-03,+1.2866016E+00,+244.9190E-03
-95.5022E-03,+1.3114717E+00,+249.0186E-03
-95.3022E-03,+1.3397490E+00,+252.3494E-03
-95.1022E-03,+1.3662022E+00,+259.0106E-03
-94.9022E-03,+1.3953487E+00,+261.0420E-03
-94.7022E-03,+1.4243184E+00,+268.1740E-03
-94.5022E-03,+1.4524883E+00,+270.9108E-03
-94.3022E-03,+1.4814365E+00,+274.4938E-03
-94.1022E-03,+1.5115381E+00,+280.8201E-03
-93.9022E-03,+1.5424610E+00,+283.4557E-03
-93.7022E-03,+1.5744942E+00,+290.9688E-03
-93.5022E-03,+1.6131221E+00,+293.4328E-03
-93.3022E-03,+1.6430469E+00,+299.5721E-03
-93.1022E-03,+1.6746026E+00,+305.0776E-03
-92.9022E-03,+1.7136865E+00,+308.3998E-03
-92.7022E-03,+1.7460420E+00,+316.7887E-03
-92.5022E-03,+1.7762295E+00,+319.0799E-03
-92.3022E-03,+1.8132744E+00,+327.0113E-03
-92.1022E-03,+1.8537910E+00,+332.7121E-03
-91.9022E-03,+1.8952842E+00,+338.2354E-03
-91.7022E-03,+1.9348887E+00,+346.3367E-03
-91.5022E-03,+1.9485987E+00,+348.7072E-03
-91.3022E-03,+1.9230528E+00,+358.1916E-03
-91.1022E-03,+1.8815596E+00,+362.5949E-03
-90.9022E-03,+1.8405225E+00,+369.6463E-03
-90.7022E-03,+1.8000059E+00,+377.7209E-03
-90.5022E-03,+1.7661533E+00,+381.6420E-03
