x-axis,B
second,Volt
-1.440000E-03,+1.031250000E+00
-1.435000E-03,+968.750000E-03
-1.430000E-03,+1.000000000E+00
-1.425000E-03,+968.750000E-03
-1.420000E-03,+937.500000E-03
-1.415000E-03,+937.500000E-03
-1.410000E-03,+937.500000E-03
-1.405000E-03,+906.250000E-03
-1.400000E-03,+906.250000E-03
-1.395000E-03,+875.000000E-03
-1.390000E-03,+843.750000E-03
-1.385000E-03,+812.500000E-03
-1.380000E-03,+812.500000E-03
-1.375000E-03,+781.250000E-03
-1.370000E-03,+781.250000E-03
-1.365000E-03,+781.250000E-03
-1.360000E-03,+750.000000E-03
-1.355000E-03,+718.750000E-03
-1.350000E-03,+656.250000E-03
-1.345000E-03,+687.500000E-03
-1.340000E-03,+656.250000E-03
-1.335000E-03,+625.000000E-03
-1.330000E-03,+593.750000E-03
-1.325000E-03,+593.750000E-03
-1.320000E-03,+562.500000E-03
-1.315000E-03,+562.500000E-03
-1.310000E-03,+531.250000E-03
-1.305000E-03,+500.000000E-03
-1.300000E-03,+468.750000E-03
-1.295000E-03,+468.750000E-03
-1.290000E-03,+437.500000E-03
-1.285000E-03,+406.250000E-03
-1.280000E-03,+406.250000E-03
-1.275000E-03,+375.000000E-03
-1.270000E-03,+343.750000E-03
-1.265000E-03,+343.750000E-03
-1.260000E-03,+343.750000E-03
-1.255000E-03,+343.750000E-03
-1.250000E-03,+343.750000E-03
-1.245000E-03,+375.000000E-03
-1.240000E-03,+375.000000E-03
-1.235000E-03,+343.750000E-03
-1.230000E-03,+375.000000E-03
-1.225000E-03,+343.750000E-03
-1.220000E-03,+343.750000E-03
-1.215000E-03,+343.750000E-03
-1.210000E-03,+343.750000E-03
-1.205000E-03,+375.000000E-03
-1.200000E-03,+343.750000E-03
-1.195000E-03,+375.000000E-03
-1.190000E-03,+343.750000E-03
-1.185000E-03,+343.750000E-03
-1.180000E-03,+375.000000E-03
-1.175000E-03,+343.750000E-03
-1.170000E-03,+375.000000E-03
-1.165000E-03,+375.000000E-03
-1.160000E-03,+375.000000E-03
-1.155000E-03,+343.750000E-03
-1.150000E-03,+375.000000E-03
-1.145000E-03,+375.000000E-03
-1.140000E-03,-281.250000E-03
-1.135000E-03,-250.000000E-03
-1.130000E-03,-281.250000E-03
-1.125000E-03,-312.500000E-03
-1.120000E-03,-375.000000E-03
-1.115000E-03,-375.000000E-03
-1.110000E-03,-406.250000E-03
-1.105000E-03,-406.250000E-03
-1.100000E-03,-437.500000E-03
-1.095000E-03,-500.000000E-03
-1.090000E-03,-500.000000E-03
-1.085000E-03,-500.000000E-03
-1.080000E-03,-531.250000E-03
-1.075000E-03,-593.750000E-03
-1.070000E-03,-593.750000E-03
-1.065000E-03,-593.750000E-03
-1.060000E-03,-625.000000E-03
-1.055000E-03,-656.250000E-03
-1.050000E-03,-687.500000E-03
-1.045000E-03,-718.750000E-03
-1.040000E-03,-718.750000E-03
-1.035000E-03,-750.000000E-03
-1.030000E-03,-750.000000E-03
-1.025000E-03,-750.000000E-03
-1.020000E-03,-812.500000E-03
-1.015000E-03,-843.750000E-03
-1.010000E-03,-875.000000E-03
-1.005000E-03,-906.250000E-03
-1.000000E-03,-875.000000E-03
-995.000E-06,-906.250000E-03
-990.000E-06,-937.500000E-03
-985.000E-06,-968.750000E-03
-980.000E-06,-1.000000000E+00
-975.000E-06,-1.000000000E+00
-970.000E-06,-1.031250000E+00
-965.000E-06,-1.031250000E+00
-960.000E-06,-1.093750000E+00
-955.000E-06,-1.093750000E+00
-950.000E-06,-1.125000000E+00
-945.000E-06,-1.125000000E+00
-940.000E-06,-1.187500000E+00
-935.000E-06,-1.156250000E+00
-930.000E-06,-1.218750000E+00
-925.000E-06,-1.250000000E+00
-920.000E-06,-1.218750000E+00
-915.000E-06,-1.281250000E+00
-910.000E-06,-1.281250000E+00
-905.000E-06,-1.312500000E+00
-900.000E-06,-1.312500000E+00
-895.000E-06,-1.343750000E+00
-890.000E-06,-1.343750000E+00
-885.000E-06,-1.406250000E+00
-880.000E-06,-1.375000000E+00
-875.000E-06,-1.375000000E+00
-870.000E-06,-1.406250000E+00
-865.000E-06,-1.406250000E+00
-860.000E-06,-1.437500000E+00
-855.000E-06,-1.468750000E+00
-850.000E-06,-1.468750000E+00
-845.000E-06,-1.468750000E+00
-840.000E-06,-1.500000000E+00
-835.000E-06,-1.531250000E+00
-830.000E-06,-1.500000000E+00
-825.000E-06,-1.531250000E+00
-820.000E-06,-1.531250000E+00
-815.000E-06,-1.500000000E+00
-810.000E-06,-1.500000000E+00
-805.000E-06,-1.500000000E+00
-800.000E-06,-1.500000000E+00
-795.000E-06,-1.562500000E+00
-790.000E-06,-1.500000000E+00
-785.000E-06,-1.531250000E+00
-780.000E-06,-1.531250000E+00
-775.000E-06,-1.500000000E+00
-770.000E-06,-1.531250000E+00
-765.000E-06,-1.500000000E+00
-760.000E-06,-1.531250000E+00
-755.000E-06,-1.500000000E+00
-750.000E-06,-1.531250000E+00
-745.000E-06,-1.531250000E+00
-740.000E-06,-1.531250000E+00
-735.000E-06,-1.562500000E+00
-730.000E-06,-1.562500000E+00
-725.000E-06,-1.531250000E+00
-720.000E-06,-1.531250000E+00
-715.000E-06,-1.562500000E+00
-710.000E-06,-1.562500000E+00
-705.000E-06,-1.875000000E+00
-700.000E-06,-1.812500000E+00
-695.000E-06,-1.781250000E+00
-690.000E-06,-1.812500000E+00
-685.000E-06,-1.781250000E+00
-680.000E-06,-1.812500000E+00
-675.000E-06,-1.781250000E+00
-670.000E-06,-1.781250000E+00
-665.000E-06,-1.843750000E+00
-660.000E-06,-1.812500000E+00
-655.000E-06,-1.812500000E+00
-650.000E-06,-1.812500000E+00
-645.000E-06,-1.812500000E+00
-640.000E-06,-1.843750000E+00
-635.000E-06,-1.812500000E+00
-630.000E-06,-1.812500000E+00
-625.000E-06,-1.843750000E+00
-620.000E-06,-1.812500000E+00
-615.000E-06,-1.781250000E+00
-610.000E-06,-1.812500000E+00
-605.000E-06,-1.812500000E+00
-600.000E-06,-1.812500000E+00
-595.000E-06,-1.781250000E+00
-590.000E-06,-1.812500000E+00
-585.000E-06,-1.843750000E+00
-580.000E-06,-1.781250000E+00
-575.000E-06,-1.812500000E+00
-570.000E-06,-1.750000000E+00
-565.000E-06,-1.750000000E+00
-560.000E-06,-1.781250000E+00
-555.000E-06,-1.750000000E+00
-550.000E-06,-1.781250000E+00
-545.000E-06,-1.718750000E+00
-540.000E-06,-1.750000000E+00
-535.000E-06,-1.687500000E+00
-530.000E-06,-1.718750000E+00
-525.000E-06,-1.687500000E+00
-520.000E-06,-1.718750000E+00
-515.000E-06,-1.687500000E+00
-510.000E-06,-1.656250000E+00
-505.000E-06,-1.656250000E+00
-500.000E-06,-1.625000000E+00
-495.000E-06,-1.656250000E+00
-490.000E-06,-1.625000000E+00
-485.000E-06,-1.687500000E+00
-480.000E-06,-1.625000000E+00
-475.000E-06,-1.625000000E+00
-470.000E-06,-1.593750000E+00
-465.000E-06,-1.593750000E+00
-460.000E-06,-1.531250000E+00
-455.000E-06,-1.562500000E+00
-450.000E-06,-1.500000000E+00
-445.000E-06,-1.531250000E+00
-440.000E-06,-1.468750000E+00
-435.000E-06,-1.468750000E+00
-430.000E-06,-1.500000000E+00
-425.000E-06,-1.437500000E+00
-420.000E-06,-1.437500000E+00
-415.000E-06,-1.437500000E+00
-410.000E-06,-1.406250000E+00
-405.000E-06,-1.375000000E+00
-400.000E-06,-1.375000000E+00
-395.000E-06,-1.343750000E+00
-390.000E-06,-1.375000000E+00
-385.000E-06,-1.375000000E+00
-380.000E-06,-1.343750000E+00
-375.000E-06,-1.375000000E+00
-370.000E-06,-1.375000000E+00
-365.000E-06,-1.375000000E+00
-360.000E-06,-1.375000000E+00
-355.000E-06,-1.375000000E+00
-350.000E-06,-1.375000000E+00
-345.000E-06,-1.375000000E+00
-340.000E-06,-1.375000000E+00
-335.000E-06,-1.343750000E+00
-330.000E-06,-1.375000000E+00
-325.000E-06,-1.375000000E+00
-320.000E-06,-1.343750000E+00
-315.000E-06,-1.343750000E+00
-310.000E-06,-1.375000000E+00
-305.000E-06,-1.375000000E+00
-300.000E-06,-1.312500000E+00
-295.000E-06,-1.375000000E+00
-290.000E-06,-1.343750000E+00
-285.000E-06,-1.375000000E+00
-280.000E-06,-1.375000000E+00
-275.000E-06,-1.343750000E+00
-270.000E-06,-1.312500000E+00
-265.000E-06,-812.500000E-03
-260.000E-06,-843.750000E-03
-255.000E-06,-781.250000E-03
-250.000E-06,-750.000000E-03
-245.000E-06,-718.750000E-03
-240.000E-06,-687.500000E-03
-235.000E-06,-687.500000E-03
-230.000E-06,-656.250000E-03
-225.000E-06,-625.000000E-03
-220.000E-06,-593.750000E-03
-215.000E-06,-593.750000E-03
-210.000E-06,-593.750000E-03
-205.000E-06,-531.250000E-03
-200.000E-06,-531.250000E-03
-195.000E-06,-531.250000E-03
-190.000E-06,-468.750000E-03
-185.000E-06,-468.750000E-03
-180.000E-06,-406.250000E-03
-175.000E-06,-406.250000E-03
-170.000E-06,-406.250000E-03
-165.000E-06,-406.250000E-03
-160.000E-06,-312.500000E-03
-155.000E-06,-343.750000E-03
-150.000E-06,-312.500000E-03
-145.000E-06,-250.000000E-03
-140.000E-06,-250.000000E-03
-135.000E-06,-218.750000E-03
-130.000E-06,-187.500000E-03
-125.000E-06,-156.250000E-03
-120.000E-06,-125.000000E-03
-115.000E-06,-125.000000E-03
-110.000E-06,-93.750000E-03
-105.000E-06,-93.750000E-03
-100.000E-06,-31.250000E-03
-95.000E-06,-31.250000E-03
-90.000E-06,-0.0E+00
-85.000E-06,+31.250000E-03
-80.000E-06,+31.250000E-03
-75.000E-06,+31.250000E-03
-70.000E-06,+62.500000E-03
-65.000E-06,+93.750000E-03
-60.000E-06,+156.250000E-03
-55.000E-06,+156.250000E-03
-50.000E-06,+156.250000E-03
-45.000E-06,+187.500000E-03
-40.000E-06,+250.000000E-03
-35.000E-06,+281.250000E-03
-30.000E-06,+250.000000E-03
-25.000E-06,+281.250000E-03
-20.000E-06,+312.500000E-03
-15.000E-06,+343.750000E-03
-10.000E-06,+343.750000E-03
-5.000E-06,+406.250000E-03
-0.0E+00,+375.000000E-03
+5.000E-06,+437.500000E-03
+10.000E-06,+468.750000E-03
+15.000E-06,+500.000000E-03
+20.000E-06,+468.750000E-03
+25.000E-06,+531.250000E-03
+30.000E-06,+531.250000E-03
+35.000E-06,+531.250000E-03
+40.000E-06,+562.500000E-03
+45.000E-06,+562.500000E-03
+50.000E-06,+562.500000E-03
+55.000E-06,+562.500000E-03
+60.000E-06,+562.500000E-03
+65.000E-06,+562.500000E-03
+70.000E-06,+562.500000E-03
+75.000E-06,+593.750000E-03
+80.000E-06,+593.750000E-03
+85.000E-06,+562.500000E-03
+90.000E-06,+531.250000E-03
+95.000E-06,+593.750000E-03
+100.000E-06,+562.500000E-03
+105.000E-06,+593.750000E-03
+110.000E-06,+562.500000E-03
+115.000E-06,+593.750000E-03
+120.000E-06,+562.500000E-03
+125.000E-06,+562.500000E-03
+130.000E-06,+593.750000E-03
+135.000E-06,+562.500000E-03
+140.000E-06,+593.750000E-03
+145.000E-06,+562.500000E-03
+150.000E-06,+562.500000E-03
+155.000E-06,+531.250000E-03
+160.000E-06,+562.500000E-03
+165.000E-06,+562.500000E-03
+170.000E-06,+1.062500000E+00
+175.000E-06,+1.062500000E+00
+180.000E-06,+1.062500000E+00
+185.000E-06,+1.093750000E+00
+190.000E-06,+1.093750000E+00
+195.000E-06,+1.093750000E+00
+200.000E-06,+1.125000000E+00
+205.000E-06,+1.156250000E+00
+210.000E-06,+1.156250000E+00
+215.000E-06,+1.156250000E+00
+220.000E-06,+1.156250000E+00
+225.000E-06,+1.187500000E+00
+230.000E-06,+1.156250000E+00
+235.000E-06,+1.187500000E+00
+240.000E-06,+1.218750000E+00
+245.000E-06,+1.156250000E+00
+250.000E-06,+1.218750000E+00
+255.000E-06,+1.218750000E+00
+260.000E-06,+1.218750000E+00
+265.000E-06,+1.250000000E+00
+270.000E-06,+1.281250000E+00
+275.000E-06,+1.250000000E+00
+280.000E-06,+1.281250000E+00
+285.000E-06,+1.250000000E+00
+290.000E-06,+1.281250000E+00
+295.000E-06,+1.281250000E+00
+300.000E-06,+1.281250000E+00
+305.000E-06,+1.281250000E+00
+310.000E-06,+1.281250000E+00
+315.000E-06,+1.312500000E+00
+320.000E-06,+1.312500000E+00
+325.000E-06,+1.281250000E+00
+330.000E-06,+1.343750000E+00
+335.000E-06,+1.281250000E+00
+340.000E-06,+1.312500000E+00
+345.000E-06,+1.343750000E+00
+350.000E-06,+1.281250000E+00
+355.000E-06,+1.312500000E+00
+360.000E-06,+1.312500000E+00
+365.000E-06,+1.312500000E+00
+370.000E-06,+1.343750000E+00
+375.000E-06,+1.312500000E+00
+380.000E-06,+1.312500000E+00
+385.000E-06,+1.281250000E+00
+390.000E-06,+1.281250000E+00
+395.000E-06,+1.281250000E+00
+400.000E-06,+1.312500000E+00
+405.000E-06,+1.312500000E+00
+410.000E-06,+1.312500000E+00
+415.000E-06,+1.281250000E+00
+420.000E-06,+1.281250000E+00
+425.000E-06,+1.281250000E+00
+430.000E-06,+1.281250000E+00
+435.000E-06,+1.250000000E+00
+440.000E-06,+1.281250000E+00
+445.000E-06,+1.250000000E+00
+450.000E-06,+1.250000000E+00
+455.000E-06,+1.218750000E+00
+460.000E-06,+1.218750000E+00
+465.000E-06,+1.250000000E+00
+470.000E-06,+1.250000000E+00
+475.000E-06,+1.187500000E+00
+480.000E-06,+1.218750000E+00
+485.000E-06,+1.187500000E+00
+490.000E-06,+1.218750000E+00
+495.000E-06,+1.187500000E+00
+500.000E-06,+1.218750000E+00
