X (Hz),Y (dBV),
21879.96,-77.39086,
21899.04,-77.43114,
21918.11,-77.35719,
21937.19,-77.43449,
21956.26,-77.4129,
21975.34,-77.42932,
21994.41,-77.4636,
22013.49,-77.48508,
22032.57,-77.50594,
22051.64,-77.4454,
22070.72,-77.47908,
22089.79,-77.59045,
22108.87,-77.52334,
22127.95,-77.47428,
22147.02,-77.52629,
22166.1,-77.4985,
22185.17,-77.51155,
22204.25,-77.49655,
22223.32,-77.53479,
22242.4,-77.56641,
22261.48,-77.57474,
22280.55,-77.52495,
22299.63,-77.62219,
22318.7,-77.61545,
22337.78,-77.60492,
22356.86,-77.6087,
22375.93,-77.60154,
22395.01,-77.65532,
22414.08,-77.65623,
22433.16,-77.64114,
22452.23,-77.67126,
22471.31,-77.63823,
22490.39,-77.62686,
22509.46,-77.61653,
22528.54,-77.66875,
22547.61,-77.68346,
22566.69,-77.69378,
22585.77,-77.66465,
22604.84,-77.67139,
22623.92,-77.69627,
22642.99,-77.73248,
22662.07,-77.72566,
22681.14,-77.77607,
22700.22,-77.70058,
22719.3,-77.71643,
22738.37,-77.74773,
22757.45,-77.73196,
22776.52,-77.76368,
22795.6,-77.79195,
22814.68,-77.7616,
22833.75,-77.7634,
22852.83,-77.77365,
22871.9,-77.78035,
22890.98,-77.83511,
22910.05,-77.81628,
22929.13,-77.80438,
22948.21,-77.82539,
22967.28,-77.8548,
22986.36,-77.80222,
23005.43,-77.87915,
23024.51,-77.86533,
23043.58,-77.8578,
23062.66,-77.86546,
23081.74,-77.85934,
23100.81,-77.89717,
23119.89,-77.8803,
23138.96,-77.87071,
23158.04,-77.89146,
23177.12,-77.92626,
23196.19,-77.905,
23215.27,-77.93907,
23234.34,-77.97351,
23253.42,-77.96179,
23272.49,-77.97729,
23291.57,-77.87314,
23310.65,-77.96664,
23329.72,-77.96674,
23348.8,-77.99738,
23367.87,-77.97301,
23386.95,-78.0859,
23406.03,-78.0272,
23425.1,-78.00438,
23444.18,-78.00828,
23463.25,-78.15199,
23482.33,-78.34149,
23501.4,-77.89198,
23520.48,-77.89733,
23539.56,-77.97402,
23558.63,-77.97382,
23577.71,-77.9682,
23596.78,-78.06303,
23615.86,-78.11639,
23634.94,-78.09422,
23654.01,-78.04863,
23673.09,-78.08012,
23692.16,-78.04832,
23711.24,-78.08459,
23730.31,-78.08725,
23749.39,-78.12115,
23768.46,-78.08979,
23787.54,-78.08997,
23806.62,-78.07742,
23825.69,-78.17979,
23844.77,-78.13966,
23863.85,-78.1834,
23882.92,-78.19869,
23902,-78.15274,
23921.07,-78.14867,
23940.15,-78.16192,
23959.22,-78.14848,
23978.3,-78.13913,
23997.38,-78.2524,
24016.45,-78.23616,
24035.53,-78.2204,
24054.6,-78.24564,
24073.68,-78.24672,
24092.75,-78.19943,
24111.83,-78.20216,
24130.91,-78.24092,
24149.98,-78.23752,
24169.06,-78.23457,
24188.13,-78.3111,
24207.21,-78.2772,
24226.29,-78.30674,
24245.36,-78.28081,
24264.44,-78.26792,
24283.51,-78.3084,
24302.59,-78.32515,
24321.66,-78.33091,
24340.74,-78.32647,
24359.82,-78.342,
24378.89,-78.32729,
24397.97,-78.36158,
24417.04,-78.36298,
24436.12,-78.40728,
24455.2,-78.34932,
24474.27,-78.35393,
24493.35,-78.39021,
24512.42,-78.38126,
24531.5,-78.40349,
24550.57,-78.38705,
24569.65,-78.44043,
24588.73,-78.39235,
24607.8,-78.41681,
24626.88,-78.42108,
24645.95,-78.42994,
24665.03,-78.39871,
24684.11,-78.45669,
24703.18,-78.45069,
24722.26,-78.46074,
24741.33,-78.45457,
24760.41,-78.45582,
24779.48,-78.4594,
24798.56,-78.48125,
24817.63,-78.48775,
24836.71,-78.5045,
24855.79,-78.48743,
24874.86,-78.49029,
24893.94,-78.53107,
24913.02,-78.56473,
24932.09,-78.50534,
24951.17,-78.56062,
24970.24,-78.57919,
24989.32,-78.4982,
25008.39,-78.54104,
25027.47,-78.55656,
25046.54,-78.59148,
25065.62,-78.57317,
25084.7,-78.60336,
25103.77,-78.54221,
25122.85,-78.60158,
25141.92,-78.59242,
25161,-78.59385,
25180.08,-78.6081,
25199.15,-78.61745,
25218.23,-78.66993,
25237.3,-78.65164,
25256.38,-78.65806,
25275.46,-78.65501,
25294.53,-78.67845,
25313.61,-78.65849,
25332.68,-78.65928,
25351.76,-78.74077,
25370.83,-78.69319,
25389.91,-78.65865,
25408.99,-78.69107,
25428.06,-78.70189,
25447.14,-78.70905,
25466.21,-78.75714,
25485.29,-78.74581,
25504.37,-78.72945,
25523.44,-78.67686,
25542.52,-78.69127,
25561.59,-78.7911,
25580.67,-78.76296,
25599.74,-78.82889,
25618.82,-78.85226,
25637.9,-78.84918,
25656.97,-78.58333,
25676.05,-78.73824,
25695.12,-78.76539,
25714.2,-78.72172,
25733.28,-78.76675,
25752.35,-78.58369,
25771.43,-78.85322,
25790.5,-78.81865,
25809.58,-78.81454,
25828.65,-78.84229,
25847.73,-78.86207,
25866.8,-78.83255,
25885.88,-78.83942,
25904.96,-78.89892,
25924.03,-78.91119,
25943.11,-78.87825,
25962.18,-78.87538,
25981.26,-78.8897,
26000.34,-78.89714,
26019.41,-78.86617,
26038.49,-78.92985,
26057.56,-78.90411,
26076.64,-78.91591,
26095.71,-78.8661,
26114.79,-78.92339,
26133.87,-78.94754,
26152.94,-78.93203,
26172.02,-78.94828,
26191.09,-78.95864,
26210.17,-78.99713,
26229.25,-78.95922,
26248.32,-79.03558,
26267.4,-78.93836,
26286.47,-78.94113,
26305.55,-79.01656,
26324.63,-78.98259,
26343.7,-79.00829,
26362.78,-79.05004,
26381.85,-79.07041,
26400.93,-78.97834,
26420,-79.03653,
26439.08,-79.05185,
26458.16,-79.06541,
26477.23,-79.0369,
26496.31,-79.01533,
26515.38,-79.07651,
26534.46,-79.06392,
26553.54,-79.09898,
26572.61,-79.1088,
26591.69,-79.08055,
26610.76,-79.05936,
26629.84,-79.08817,
26648.91,-79.07046,
26667.99,-79.08465,
26687.07,-79.13765,
26706.14,-79.10414,
26725.22,-79.1233,
26744.29,-79.19989,
26763.37,-79.06442,
26782.45,-79.16869,
26801.52,-79.12936,
26820.6,-79.2841,
26839.67,-79.10686,
26858.75,-79.18721,
26877.82,-79.07935,
26896.9,-79.13749,
26915.97,-79.20102,
26935.05,-79.16257,
26954.13,-79.32578,
26973.2,-79.15511,
26992.28,-79.23209,
27011.35,-79.18244,
27030.43,-79.27735,
27049.51,-79.12988,
27068.58,-79.26543,
27087.66,-79.27787,
27106.73,-79.23357,
27125.81,-79.31884,
27144.88,-79.27293,
27163.96,-79.25031,
27183.04,-79.30904,
27202.11,-79.30888,
27221.19,-79.286,
27240.26,-79.31403,
27259.34,-79.23164,
27278.42,-79.18001,
27297.49,-79.29079,
27316.57,-79.25229,
27335.64,-79.33988,
27354.72,-79.35059,
27373.79,-79.33686,
27392.87,-79.34956,
27411.95,-79.37734,
27431.02,-79.31967,
27450.1,-79.47354,
27469.17,-79.35592,
27488.25,-79.34726,
27507.33,-79.3519,
27526.4,-79.39698,
27545.48,-79.36227,
27564.55,-79.455,
27583.63,-79.52669,
27602.71,-79.28748,
27621.78,-79.52876,
27640.86,-79.22218,
27659.93,-79.47155,
27679.01,-79.43134,
27698.08,-79.41407,
27717.16,-79.30984,
27736.23,-79.41441,
27755.31,-79.37407,
27774.39,-79.39581,
27793.46,-79.65646,
27812.54,-79.3428,
27831.62,-79.53197,
27850.69,-79.52516,
27869.77,-79.52544,
27888.84,-79.49527,
27907.92,-79.61298,
27926.99,-79.45262,
27946.07,-79.45942,
27965.14,-79.47439,
27984.22,-79.51249,
28003.3,-79.53928,
28022.37,-79.59781,
28041.45,-79.52762,
28060.52,-79.564,
28079.6,-79.54494,
28098.68,-79.53088,
28117.75,-79.58513,
28136.83,-79.60869,
28155.9,-79.58701,
28174.98,-79.58661,
28194.05,-79.56529,
28213.13,-79.55275,
28232.21,-79.5481,
28251.28,-79.57071,
28270.36,-79.62268,
28289.43,-79.59561,
28308.51,-79.71274,
28327.59,-79.60601,
28346.66,-79.69209,
28365.74,-79.57158,
28384.81,-79.63087,
28403.89,-79.57535,
28422.96,-79.66223,
28442.04,-79.69779,
28461.12,-79.69637,
28480.19,-79.68674,
28499.27,-79.73602,
28518.34,-79.68283,
28537.42,-79.73759,
28556.5,-79.58918,
28575.57,-79.61816,
28594.65,-79.64187,
28613.72,-79.63297,
28632.8,-79.73459,
28651.88,-79.70659,
28670.95,-79.72438,
28690.03,-79.78637,
28709.1,-79.86891,
28728.18,-79.66634,
28747.25,-79.80612,
28766.33,-79.7655,
28785.4,-79.72273,
28804.48,-79.71856,
28823.56,-79.7881,
28842.63,-79.73128,
28861.71,-79.72314,
28880.79,-79.66434,
28899.86,-79.81633,
28918.94,-79.80889,
28938.01,-79.82855,
28957.09,-79.81654,
28976.16,-79.83631,
28995.24,-79.84024,
29014.31,-79.71661,
29033.39,-79.83817,
29052.47,-79.79408,
29071.54,-79.82809,
29090.62,-79.86592,
29109.69,-79.88689,
29128.77,-79.8706,
29147.85,-79.97749,
29166.92,-79.77215,
29186,-79.97948,
29205.07,-79.85175,
29224.15,-79.87895,
29243.22,-79.78515,
29262.3,-79.8883,
29281.38,-79.87318,
29300.45,-79.8109,
29319.53,-79.83075,
29338.6,-80.00958,
29357.68,-79.90999,
29376.76,-80.01706,
29395.83,-79.9305,
29414.91,-79.94217,
29433.98,-79.82964,
29453.06,-79.91408,
29472.13,-80.00904,
29491.21,-79.95536,
29510.29,-80.04251,
29529.36,-79.97249,
29548.44,-79.92782,
29567.51,-80.00943,
29586.59,-79.9982,
29605.67,-80.02518,
29624.74,-80.01328,
29643.82,-80.04173,
29662.89,-80.00928,
29681.97,-79.99419,
29701.04,-80.05386,
29720.12,-80.01251,
29739.2,-80.02396,
29758.27,-80.03397,
29777.35,-79.982,
29796.42,-79.9929,
29815.5,-80.01801,
29834.57,-80.09386,
29853.65,-80.05527,
29872.73,-79.9475,
29891.8,-80.08714,
29910.88,-80.00328,
29929.95,-80.06611,
29949.03,-80.0909,
29968.11,-80.13993,
29987.18,-80.12045,
30006.26,-79.83183,
30025.33,-80.13084,
30044.41,-80.21741,
30063.48,-80.15171,
30082.56,-80.23595,
30101.64,-80.14713,
30120.71,-80.05983,
30139.79,-80.14838,
30158.86,-80.24033,
30177.94,-80.13533,
30197.02,-80.09061,
30216.09,-80.05508,
30235.17,-79.92142,
30254.24,-80.07877,
30273.32,-80.24414,
30292.39,-80.15886,
30311.47,-80.23635,
30330.55,-80.18791,
30349.62,-80.24281,
30368.7,-80.29085,
30387.77,-80.16725,
30406.85,-80.28764,
30425.93,-80.20402,
30445,-80.09606,
30464.08,-80.25261,
30483.15,-80.04879,
30502.23,-80.23331,
30521.3,-80.22609,
30540.38,-80.20546,
30559.46,-80.1012,
30578.53,-80.21394,
30597.61,-80.2996,
30616.68,-80.28957,
30635.76,-80.21114,
30654.84,-80.23936,
30673.91,-80.31998,
30692.99,-80.3474,
30712.06,-80.25581,
30731.14,-80.27705,
30750.21,-80.22038,
30769.29,-80.31055,
30788.37,-80.2351,
30807.44,-80.3475,
30826.52,-80.33305,
30845.59,-80.26884,
30864.67,-80.24242,
30883.74,-80.1487,
30902.82,-80.22867,
30921.9,-80.24069,
30940.97,-80.60326,
30960.05,-80.36629,
30979.12,-80.23061,
30998.2,-80.31213,
31017.28,-80.20453,
31036.35,-80.46828,
31055.43,-80.34684,
31074.5,-80.16187,
31093.58,-80.45788,
31112.65,-80.41077,
31131.73,-80.28441,
31150.81,-80.91852,
31169.88,-79.92767,
31188.96,-80.04155,
31208.03,-80.287,
31227.11,-79.97548,
31246.19,-80.10344,
31265.26,-79.94568,
31284.34,-80.96364,
31303.41,-80.35529,
31322.49,-80.23605,
31341.56,-80.30342,
31360.64,-80.29988,
31379.72,-81.07147,
31398.79,-80.55999,
31417.87,-80.3223,
31436.94,-80.608,
31456.02,-80.18558,
31475.1,-80.49865,
31494.17,-80.79316,
31513.25,-80.38888,
31532.32,-80.56171,
31551.4,-80.66293,
31570.47,-80.6488,
31589.55,-80.31117,
31608.63,-80.80078,
31627.7,-80.5359,
31646.78,-80.50439,
31665.85,-80.53565,
31684.93,-80.43304,
31704,-80.70965,
31723.08,-80.39119,
31742.16,-80.70064,
31761.23,-80.58552,
31780.31,-80.35557,
31799.38,-80.72101,
31818.46,-80.46547,
31837.54,-80.72942,
31856.61,-80.56511,
31875.69,-80.42558,
31894.76,-80.59436,
31913.84,-80.49786,
31932.91,-80.81666,
31951.99,-80.727,
31971.07,-80.4374,
31990.14,-80.51713,
32009.22,-80.43721,
32028.29,-80.61222,
32047.37,-80.33401,
32066.45,-80.42428,
32085.52,-80.61871,
32104.6,-80.53433,
32123.67,-80.49345,
32142.75,-80.48222,
32161.82,-80.59027,
32180.9,-80.63583,
32199.98,-80.65758,
32219.05,-80.69334,
32238.13,-80.49435,
32257.2,-80.84447,
32276.28,-80.7817,
32295.36,-80.68959,
32314.43,-80.79123,
32333.51,-80.58943,
32352.58,-80.97924,
32371.66,-80.77117,
32390.73,-80.90759,
32409.81,-81.0126,
32428.89,-80.68436,
32447.96,-80.95468,
32467.04,-80.74429,
32486.11,-81.01197,
32505.19,-80.94246,
32524.27,-80.31045,
32543.34,-80.67992,
32562.42,-80.63676,
32581.49,-81.11225,
32600.57,-80.63279,
32619.64,-80.34766,
32638.72,-81.16802,
32657.79,-80.87838,
32676.87,-80.93185,
32695.95,-80.62416,
32715.02,-80.76608,
32734.1,-80.60799,
32753.17,-80.8675,
32772.25,-80.76703,
32791.33,-80.9558,
32810.4,-80.87663,
32829.48,-80.68533,
32848.55,-80.65461,
32867.63,-80.51019,
32886.71,-80.89188,
32905.78,-80.79108,
32924.86,-80.85809,
32943.93,-80.63763,
32963.01,-80.60055,
32982.09,-80.77228,
33001.16,-80.87079,
33020.23,-80.9352,
33039.31,-80.49905,
33058.39,-80.47337,
33077.46,-81.08937,
33096.54,-81.12248,
33115.61,-80.74141,
33134.69,-80.81806,
33153.77,-80.72887,
33172.84,-81.12086,
33191.92,-81.53442,
33211,-81.0472,
33230.07,-81.22105,
33249.14,-80.87039,
33268.22,-81.34877,
33287.3,-80.74589,
33306.38,-80.73763,
33325.45,-80.88566,
33344.52,-80.87922,
33363.6,-81.08482,
33382.68,-81.24561,
33401.75,-81.08911,
33420.83,-81.27738,
33439.9,-80.54935,
33458.98,-80.79718,
33478.05,-80.62225,
33497.13,-80.95806,
33516.21,-80.92277,
33535.28,-80.96234,
33554.36,-80.40572,
33573.43,-79.49141,
33592.51,-81.99271,
33611.59,-81.53081,
33630.66,-81.04921,
33649.74,-81.00607,
33668.81,-81.36329,
33687.89,-80.24856,
33706.96,-80.96917,
33726.04,-81.19816,
33745.12,-80.8719,
33764.19,-81.24585,
33783.27,-80.94682,
33802.34,-80.60696,
33821.42,-80.94096,
33840.5,-81.09566,
33859.57,-81.00476,
33878.65,-81.32336,
33897.72,-81.12166,
33916.8,-80.66947,
33935.87,-81.0127,
33954.95,-81.11739,
33974.03,-81.33701,
33993.1,-81.33854,
34012.18,-80.6102,
34031.25,-81.05757,
34050.33,-81.06446,
34069.41,-80.81409,
34088.48,-81.00852,
34107.56,-81.4149,
34126.63,-80.91321,
34145.71,-80.97559,
34164.79,-81.15076,
34183.86,-81.05244,
34202.94,-81.82771,
34222.01,-81.17856,
34241.09,-81.44471,
34260.16,-81.02398,
34279.24,-80.88068,
34298.32,-79.02063,
34317.39,-81.86423,
34336.47,-81.17828,
34355.54,-80.79994,
34374.62,-81.45198,
34393.7,-80.99727,
34412.77,-81.63588,
34431.85,-81.29532,
34450.92,-81.39299,
34470,-81.24059,
34489.07,-81.53114,
34508.15,-81.14959,
34527.23,-81.16716,
34546.3,-81.1153,
34565.38,-81.29909,
34584.45,-81.49834,
34603.53,-81.26395,
34622.61,-81.21907,
34641.68,-81.391,
34660.76,-81.38844,
34679.83,-81.1591,
34698.91,-81.23657,
34717.98,-81.37229,
34737.06,-81.27251,
34756.14,-81.29276,
34775.21,-81.4056,
34794.29,-81.47147,
34813.36,-81.40171,
34832.44,-81.20083,
34851.52,-81.19366,
34870.59,-81.33755,
34889.66,-81.29207,
34908.74,-81.49306,
34927.82,-81.49031,
34946.89,-81.44724,
34965.97,-81.17088,
34985.05,-81.44501,
35004.12,-81.25073,
35023.2,-81.3922,
35042.27,-81.41684,
35061.35,-81.50943,
35080.43,-81.30534,
35099.5,-81.70094,
35118.57,-81.22742,
35137.65,-81.3567,
35156.73,-81.41562,
35175.8,-81.51249,
35194.88,-81.61902,
35213.95,-81.36643,
35233.03,-81.34838,
35252.11,-81.34377,
35271.18,-81.4131,
35290.26,-81.46661,
35309.33,-81.45129,
35328.41,-81.54184,
35347.48,-81.39754,
35366.56,-81.3227,
35385.64,-81.56813,
35404.71,-81.55702,
35423.79,-81.52464,
35442.86,-81.48456,
35461.94,-81.55548,
35481.02,-81.3316,
35500.09,-81.50513,
35519.17,-81.385,
35538.24,-81.56364,
35557.32,-81.56667,
35576.39,-81.50849,
35595.47,-81.37302,
35614.55,-81.53985,
35633.62,-81.52399,
35652.7,-81.65833,
35671.77,-81.53433,
35690.85,-81.59473,
35709.93,-81.60034,
35729,-81.51277,
35748.08,-81.57081,
35767.15,-81.62924,
35786.23,-81.51292,
35805.3,-81.65096,
35824.38,-81.61688,
35843.46,-81.49926,
35862.53,-81.69841,
35881.61,-81.60039,
35900.68,-81.5017,
35919.76,-81.56674,
35938.84,-81.57652,
35957.91,-81.55249,
35976.99,-81.75594,
35996.06,-81.57851,
36015.14,-81.5806,
36034.21,-81.64426,
36053.29,-81.58104,
36072.37,-81.55491,
36091.44,-81.68553,
36110.52,-81.73106,
36129.59,-81.62444,
36148.67,-81.58716,
36167.75,-81.78113,
36186.82,-81.64849,
36205.9,-81.77487,
36224.97,-81.65668,
36244.05,-81.55431,
36263.13,-81.66169,
36282.2,-81.60527,
36301.28,-81.61124,
36320.35,-81.7697,
36339.43,-81.70925,
36358.5,-81.57233,
36377.58,-81.81728,
36396.66,-81.74388,
36415.73,-81.79272,
36434.81,-81.82542,
36453.88,-81.68923,
36472.96,-81.68377,
36492.04,-81.76174,
36511.11,-81.64452,
36530.19,-81.77127,
36549.26,-81.8126,
36568.34,-81.6249,
36587.41,-81.64445,
36606.49,-81.68359,
36625.57,-81.72352,
36644.64,-81.86552,
36663.72,-81.79043,
36682.79,-81.8371,
36701.87,-81.7885,
36720.95,-81.71626,
36740.02,-81.81068,
36759.1,-81.85386,
36778.17,-81.71263,
36797.25,-81.81877,
36816.32,-81.76198,
36835.4,-81.81908,
36854.48,-81.8003,
36873.55,-81.79554,
36892.63,-81.69485,
36911.7,-81.73225,
36930.78,-81.73222,
36949.86,-81.9712,
36968.93,-81.83659,
36988,-81.90802,
37007.08,-81.87176,
37026.16,-81.85738,
37045.23,-81.67599,
37064.31,-81.92331,
37083.38,-81.9422,
37102.46,-81.82044,
37121.54,-81.85684,
37140.61,-81.84014,
37159.69,-81.88404,
37178.77,-81.85547,
37197.84,-81.8558,
37216.91,-81.93921,
37235.99,-81.94557,
37255.07,-81.87624,
37274.14,-81.90965,
37293.22,-81.99385,
37312.29,-81.84914,
37331.37,-81.86388,
37350.45,-81.93474,
37369.52,-81.9772,
37388.6,-81.90923,
37407.67,-81.87476,
37426.75,-81.87602,
37445.82,-81.84851,
37464.9,-81.94173,
37483.98,-81.89584,
37503.05,-81.95024,
37522.13,-82.048,
37541.2,-81.92565,
37560.28,-81.96399,
37579.36,-81.95774,
37598.43,-82.03249,
37617.51,-81.99463,
37636.58,-81.87968,
37655.66,-82.03164,
37674.73,-82.0826,
37693.81,-82.02184,
37712.89,-82.07251,
37731.96,-82.03969,
37751.04,-81.86184,
37770.11,-81.92628,
37789.19,-81.98705,
37808.27,-82.00668,
37827.34,-82.03002,
37846.42,-82.15305,
37865.49,-82.03003,
37884.57,-82.10067,
37903.64,-81.90529,
37922.72,-81.99498,
37941.8,-82.0467,
37960.87,-82.08939,
37979.95,-82.03116,
37999.02,-82.09557,
38018.1,-82.00612,
38037.18,-82.09851,
38056.25,-82.026,
38075.33,-82.13718,
38094.4,-82.06641,
38113.48,-81.9976,
38132.55,-82.07867,
38151.63,-82.13306,
38170.71,-82.03499,
38189.78,-82.16084,
38208.86,-82.15546,
38227.93,-82.10967,
38247.01,-82.12813,
38266.09,-82.14957,
38285.16,-82.10101,
38304.24,-82.12625,
38323.31,-82.12086,
38342.39,-82.0103,
38361.46,-82.22237,
38380.54,-82.16917,
38399.62,-82.22732,
38418.69,-82.20249,
38437.77,-82.25793,
38456.84,-82.12767,
38475.92,-82.23224,
38495,-82.11205,
38514.07,-82.07039,
38533.15,-82.16272,
38552.22,-82.22777,
38571.3,-82.22246,
38590.38,-82.21426,
38609.45,-82.18579,
38628.53,-82.10855,
38647.6,-82.05656,
38666.68,-82.22355,
38685.75,-82.3269,
38704.83,-82.23094,
38723.91,-82.24194,
38742.98,-82.36317,
38762.05,-82.19058,
38781.13,-82.1191,
38800.21,-82.17175,
38819.29,-82.11339,
38838.36,-82.19376,
38857.44,-82.342,
38876.51,-82.29885,
38895.59,-82.33264,
38914.66,-82.40175,
38933.74,-82.31494,
38952.82,-82.12693,
38971.89,-82.2271,
38990.96,-82.23811,
39010.04,-82.35214,
39029.12,-82.17961,
39048.2,-82.11842,
39067.27,-82.25593,
39086.34,-82.31592,
39105.42,-82.30889,
39124.5,-82.63344,
39143.57,-83.28192,
39162.65,-82.18726,
39181.72,-82.0083,
39200.8,-82.1571,
39219.88,-82.19413,
39238.95,-81.96538,
39258.03,-82.26485,
39277.1,-82.51296,
39296.18,-82.35002,
39315.25,-82.24632,
39334.33,-82.21168,
39353.41,-82.56487,
39372.48,-82.48837,
39391.56,-82.35149,
39410.63,-82.35066,
39429.71,-82.35932,
39448.79,-82.15697,
39467.86,-82.24525,
39486.94,-82.45872,
39506.01,-82.41615,
39525.09,-82.32724,
39544.16,-82.39983,
39563.24,-82.42996,
39582.32,-82.42066,
39601.39,-82.33314,
39620.47,-82.34293,
39639.54,-82.33453,
39658.62,-82.4567,
39677.7,-82.38389,
39696.77,-82.46942,
39715.85,-82.43791,
39734.92,-82.53136,
39754,-82.39217,
39773.07,-82.36012,
39792.15,-82.46031,
39811.23,-82.45654,
39830.3,-82.46339,
39849.38,-82.48923,
39868.45,-82.5595,
39887.53,-82.46858,
39906.61,-82.51105,
39925.68,-82.356,
39944.76,-82.47285,
39963.83,-82.4635,
39982.91,-82.47879,
40001.98,-82.51303,
40021.06,-82.54918,
40040.14,-82.41214,
40059.21,-82.46375,
40078.29,-82.44515,
40097.36,-82.49541,
40116.44,-82.55779,
40135.52,-82.47459,
40154.59,-82.44224,
40173.67,-82.62589,
40192.74,-82.47829,
40211.82,-82.53793,
40230.89,-82.63754,
40249.97,-82.50136,
40269.05,-82.49646,
40288.12,-82.52679,
40307.2,-82.53791,
40326.27,-82.52592,
40345.35,-82.52022,
40364.43,-82.52802,
40383.5,-82.59901,
40402.58,-82.53447,
40421.65,-82.62679,
40440.73,-82.63629,
40459.8,-82.55455,
40478.88,-82.56715,
40497.96,-82.57545,
40517.03,-82.60304,
40536.11,-82.56592,
40555.18,-82.56676,
40574.26,-82.4995,
40593.34,-82.59398,
40612.41,-82.54722,
40631.49,-82.52878,
40650.56,-82.62452,
40669.64,-82.49474,
40688.71,-82.66079,
40707.79,-82.60574,
40726.87,-82.50487,
40745.94,-82.61702,
40765.02,-82.59835,
40784.09,-82.57509,
40803.17,-82.68472,
40822.25,-82.80839,
40841.32,-82.62608,
40860.39,-82.63869,
40879.47,-82.68201,
40898.55,-82.67992,
40917.63,-82.59312,
40936.7,-82.6821,
40955.77,-82.75093,
40974.85,-82.52559,
40993.93,-82.59017,
41013,-82.54025,
41032.08,-82.99731,
41051.16,-82.80247,
41070.23,-82.92975,
41089.3,-82.72916,
41108.38,-82.77495,
41127.46,-82.54735,
41146.54,-82.8358,
41165.61,-83.11898,
41184.68,-82.65289,
41203.76,-82.6104,
41222.84,-82.77788,
41241.91,-82.73517,
41260.99,-82.60672,
41280.06,-82.58496,
41299.14,-82.6897,
41318.21,-82.50645,
41337.29,-82.41306,
41356.37,-82.76511,
41375.44,-82.51526,
41394.52,-82.41228,
41413.59,-82.24967,
41432.67,-83.41798,
41451.75,-82.83031,
41470.82,-82.4259,
41489.9,-82.81226,
41508.97,-82.75898,
41528.05,-82.53452,
41547.13,-82.88303,
41566.2,-82.81264,
41585.28,-82.95814,
41604.35,-82.90818,
41623.43,-83.20482,
41642.5,-82.49393,
41661.58,-82.3771,
41680.66,-83.18562,
41699.73,-82.55527,
41718.81,-82.44748,
41737.88,-83.52106,
41756.96,-82.80908,
41776.04,-83.76207,
41795.11,-82.65937,
41814.19,-82.63114,
41833.26,-82.89124,
41852.34,-82.79349,
41871.41,-82.71252,
41890.49,-82.78249,
41909.57,-82.52214,
41928.64,-82.71614,
41947.72,-82.97156,
41966.79,-82.58578,
41985.87,-83.23401,
42004.95,-82.73798,
42024.02,-82.90486,
42043.1,-83.13545,
42062.17,-82.4346,
42081.25,-83.18034,
42100.32,-82.57796,
42119.4,-83.27686,
42138.48,-83.16636,
42157.55,-82.84572,
42176.63,-83.22707,
42195.7,-82.74922,
42214.78,-83.09985,
42233.86,-83.12071,
42252.93,-82.71026,
42272.01,-84.01498,
42291.08,-83.02062,
42310.16,-83.41805,
42329.23,-82.84805,
42348.31,-83.33202,
42367.39,-82.48933,
42386.46,-82.91206,
42405.54,-83.10291,
42424.61,-83.03864,
42443.69,-82.76,
42462.77,-81.83815,
42481.84,-82.93942,
42500.92,-82.94783,
42519.99,-83.34506,
42539.07,-83.2953,
42558.14,-83.51853,
42577.22,-82.59586,
42596.3,-82.88903,
42615.37,-82.99696,
42634.45,-82.82198,
42653.52,-83.34728,
42672.6,-82.94285,
42691.68,-83.17194,
42710.75,-83.25028,
42729.82,-83.15446,
42748.9,-83.08154,
42767.98,-82.29427,
42787.05,-83.08575,
42806.13,-83.0349,
42825.21,-83.05016,
42844.28,-83.11005,
42863.36,-83.382,
42882.43,-82.92003,
42901.51,-83.14087,
42920.59,-82.97478,
42939.66,-83.17288,
42958.73,-83.36608,
42977.81,-83.13592,
42996.89,-83.14813,
43015.96,-83.0193,
43035.04,-83.4771,
43054.11,-83.34575,
43073.19,-82.75327,
43092.27,-83.22054,
43111.34,-82.83247,
43130.42,-82.96056,
43149.49,-82.73453,
43168.57,-83.23777,
43187.64,-82.98817,
43206.72,-82.89898,
43225.8,-82.939,
43244.88,-83.15739,
43263.95,-83.4626,
43283.02,-83.17765,
43302.1,-83.08315,
43321.18,-83.08325,
43340.25,-82.90454,
43359.33,-83.65794,
43378.4,-83.02592,
43397.48,-83.3226,
43416.55,-83.01734,
43435.63,-83.04123,
43454.71,-83.07304,
43473.78,-83.1919,
43492.86,-83.2086,
43511.93,-83.16293,
43531.01,-83.00972,
43550.09,-83.23331,
43569.16,-83.36964,
43588.24,-83.23116,
43607.31,-83.23672,
43626.39,-83.09648,
43645.46,-83.10535,
43664.54,-83.54919,
43683.62,-83.22586,
43702.69,-83.50495,
43721.77,-83.22426,
43740.84,-83.21648,
43759.92,-83.33184,
43779,-83.16163,
43798.07,-83.2896,
43817.15,-83.1549,
43836.22,-83.31795,
43855.3,-83.06274,
43874.38,-83.04366,
43893.45,-83.39013,
43912.53,-83.0878,
43931.6,-83.17268,
43950.68,-83.05343,
43969.75,-83.33394,
43988.83,-82.97008,
44007.91,-83.21802,
44026.98,-83.10175,
44046.06,-83.20717,
44065.13,-83.36386,
44084.21,-83.19416,
44103.29,-83.09805,
44122.36,-83.24655,
44141.44,-83.09142,
44160.51,-83.40755,
