x-axis,B
second,Volt
+48.88000E-03,+37.50002E-03
+48.93000E-03,+1.03125002E+00
+48.98000E-03,+1.72187502E+00
+49.03000E-03,+1.72187502E+00
+49.08000E-03,+546.87502E-03
+49.13000E-03,-190.62498E-03
+49.18000E-03,-109.37498E-03
+49.23000E-03,-43.74998E-03
+49.28000E-03,+12.50002E-03
+49.33000E-03,+46.87502E-03
+49.38000E-03,+1.08437502E+00
+49.43000E-03,+1.77187502E+00
+49.48000E-03,+1.77187502E+00
+49.53000E-03,+581.25002E-03
+49.58000E-03,-165.62498E-03
+49.63000E-03,-87.49998E-03
+49.68000E-03,-28.12498E-03
+49.73000E-03,+18.75002E-03
+49.78000E-03,+46.87502E-03
+49.83000E-03,+1.07500002E+00
+49.88000E-03,+1.74687502E+00
+49.93000E-03,+1.73125002E+00
+49.98000E-03,+562.50002E-03
+50.03000E-03,-165.62498E-03
+50.08000E-03,-78.12498E-03
+50.13000E-03,+6.25002E-03
+50.18000E-03,+46.87502E-03
+50.23000E-03,+34.37502E-03
+50.28000E-03,+1.01562502E+00
+50.33000E-03,+1.67812502E+00
+50.38000E-03,+525.00002E-03
+50.43000E-03,-196.87498E-03
+50.48000E-03,-128.12498E-03
+50.53000E-03,-65.62498E-03
+50.58000E-03,-3.12498E-03
+50.63000E-03,+50.00002E-03
+50.68000E-03,+996.87502E-03
+50.73000E-03,+1.60625002E+00
+50.78000E-03,+1.60000002E+00
+50.83000E-03,+503.12502E-03
+50.88000E-03,-190.62498E-03
+50.93000E-03,-109.37498E-03
+50.98000E-03,-43.74998E-03
+51.03000E-03,+12.50002E-03
+51.08000E-03,+37.50002E-03
+51.13000E-03,+946.87502E-03
+51.18000E-03,+1.54375002E+00
+51.23000E-03,+1.51875002E+00
+51.28000E-03,+493.75002E-03
+51.33000E-03,-143.74998E-03
+51.38000E-03,-81.24998E-03
+51.43000E-03,-18.74998E-03
+51.48000E-03,+25.00002E-03
+51.53000E-03,+46.87502E-03
+51.58000E-03,+906.25002E-03
+51.63000E-03,+1.47500002E+00
+51.68000E-03,+471.87502E-03
+51.73000E-03,-178.12498E-03
+51.78000E-03,-137.49998E-03
+51.83000E-03,-62.49998E-03
+51.88000E-03,-6.24998E-03
+51.93000E-03,+15.62502E-03
+51.98000E-03,+846.87502E-03
+52.03000E-03,+1.40625002E+00
+52.08000E-03,+1.41250002E+00
+52.13000E-03,+437.50002E-03
+52.18000E-03,-184.37498E-03
+52.23000E-03,-137.49998E-03
+52.28000E-03,-62.49998E-03
+52.33000E-03,-6.24998E-03
+52.38000E-03,+25.00002E-03
+52.43000E-03,+834.37502E-03
+52.48000E-03,+1.34687502E+00
+52.53000E-03,+1.32500002E+00
+52.58000E-03,+418.75002E-03
+52.63000E-03,-181.24998E-03
+52.68000E-03,-115.62498E-03
+52.73000E-03,-43.74998E-03
+52.78000E-03,-6.24998E-03
+52.83000E-03,+6.25002E-03
+52.88000E-03,+775.00002E-03
+52.93000E-03,+1.28750002E+00
+52.98000E-03,+1.28750002E+00
+53.03000E-03,+396.87502E-03
+53.08000E-03,-149.99998E-03
+53.13000E-03,-71.87498E-03
+53.18000E-03,-12.49998E-03
+53.23000E-03,+6.25002E-03
+53.28000E-03,+15.62502E-03
+53.33000E-03,+734.37502E-03
+53.38000E-03,+1.22812502E+00
+53.43000E-03,+378.12502E-03
+53.48000E-03,-178.12498E-03
+53.53000E-03,-109.37498E-03
+53.58000E-03,-53.12498E-03
+53.63000E-03,-21.87498E-03
+53.68000E-03,+9.37502E-03
+53.73000E-03,+715.62502E-03
+53.78000E-03,+1.16875002E+00
+53.83000E-03,+1.17187502E+00
+53.88000E-03,+362.50002E-03
+53.93000E-03,-143.74998E-03
+53.98000E-03,-90.62498E-03
+54.03000E-03,-62.49998E-03
+54.08000E-03,-18.74998E-03
+54.13000E-03,+15.62502E-03
+54.18000E-03,+687.50002E-03
+54.23000E-03,+1.12187502E+00
+54.28000E-03,+1.11562502E+00
+54.33000E-03,+337.50002E-03
+54.38000E-03,-143.74998E-03
+54.43000E-03,-99.99998E-03
+54.48000E-03,-59.37498E-03
+54.53000E-03,-12.49998E-03
+54.58000E-03,+6.25002E-03
+54.63000E-03,+643.75002E-03
+54.68000E-03,+1.07812502E+00
+54.73000E-03,+1.06562502E+00
+54.78000E-03,+331.25002E-03
+54.83000E-03,-131.24998E-03
+54.88000E-03,-81.24998E-03
+54.93000E-03,-37.49998E-03
+54.98000E-03,+3.12502E-03
+55.03000E-03,+12.50002E-03
+55.08000E-03,+606.25002E-03
+55.13000E-03,+1.00625002E+00
+55.18000E-03,+293.75002E-03
+55.23000E-03,-162.49998E-03
+55.28000E-03,-103.12498E-03
+55.33000E-03,-62.49998E-03
+55.38000E-03,-28.12498E-03
+55.43000E-03,+20E-09
+55.48000E-03,+568.75002E-03
+55.53000E-03,+953.12502E-03
+55.58000E-03,+950.00002E-03
+55.63000E-03,+296.87502E-03
+55.68000E-03,-143.74998E-03
+55.73000E-03,-103.12498E-03
+55.78000E-03,-53.12498E-03
+55.83000E-03,-31.24998E-03
+55.88000E-03,+3.12502E-03
+55.93000E-03,+565.62502E-03
+55.98000E-03,+928.12502E-03
+56.03000E-03,+918.75002E-03
+56.08000E-03,+275.00002E-03
+56.13000E-03,-131.24998E-03
+56.18000E-03,-90.62498E-03
+56.23000E-03,-24.99998E-03
+56.28000E-03,-3.12498E-03
+56.33000E-03,+20E-09
+56.38000E-03,+531.25002E-03
+56.43000E-03,+890.62502E-03
+56.48000E-03,+287.50002E-03
+56.53000E-03,-128.12498E-03
+56.58000E-03,-115.62498E-03
+56.63000E-03,-56.24998E-03
+56.68000E-03,-24.99998E-03
+56.73000E-03,-6.24998E-03
+56.78000E-03,+531.25002E-03
+56.83000E-03,+843.75002E-03
+56.88000E-03,+828.12502E-03
+56.93000E-03,+243.75002E-03
+56.98000E-03,-131.24998E-03
+57.03000E-03,-109.37498E-03
+57.08000E-03,-74.99998E-03
+57.13000E-03,-28.12498E-03
+57.18000E-03,-18.74998E-03
+57.23000E-03,+471.87502E-03
+57.28000E-03,+803.12502E-03
+57.33000E-03,+803.12502E-03
+57.38000E-03,+231.25002E-03
+57.43000E-03,-121.87498E-03
+57.48000E-03,-103.12498E-03
+57.53000E-03,-65.62498E-03
+57.58000E-03,-31.24998E-03
+57.63000E-03,-24.99998E-03
+57.68000E-03,+453.12502E-03
+57.73000E-03,+762.50002E-03
+57.78000E-03,+756.25002E-03
+57.83000E-03,+212.50002E-03
+57.88000E-03,-121.87498E-03
+57.93000E-03,-74.99998E-03
+57.98000E-03,-37.49998E-03
+58.03000E-03,-15.62498E-03
+58.08000E-03,-9.37498E-03
+58.13000E-03,+431.25002E-03
+58.18000E-03,+725.00002E-03
+58.23000E-03,+200.00002E-03
+58.28000E-03,-131.24998E-03
+58.33000E-03,-99.99998E-03
+58.38000E-03,-68.74998E-03
+58.43000E-03,-37.49998E-03
+58.48000E-03,-24.99998E-03
+58.53000E-03,+396.87502E-03
+58.58000E-03,+687.50002E-03
+58.63000E-03,+684.37502E-03
+58.68000E-03,+181.25002E-03
+58.73000E-03,-140.62498E-03
+58.78000E-03,-106.24998E-03
+58.83000E-03,-68.74998E-03
+58.88000E-03,-46.87498E-03
+58.93000E-03,-31.24998E-03
+58.98000E-03,+378.12502E-03
+59.03000E-03,+646.87502E-03
+59.08000E-03,+656.25002E-03
+59.13000E-03,+184.37502E-03
+59.18000E-03,-124.99998E-03
+59.23000E-03,-90.62498E-03
+59.28000E-03,-53.12498E-03
+59.33000E-03,-31.24998E-03
+59.38000E-03,-34.37498E-03
+59.43000E-03,+362.50002E-03
+59.48000E-03,+621.87502E-03
+59.53000E-03,+625.00002E-03
+59.58000E-03,+181.25002E-03
+59.63000E-03,-99.99998E-03
+59.68000E-03,-87.49998E-03
+59.73000E-03,-49.99998E-03
+59.78000E-03,-15.62498E-03
+59.83000E-03,-28.12498E-03
+59.88000E-03,+343.75002E-03
+59.93000E-03,+590.62502E-03
+59.98000E-03,+134.37502E-03
+60.03000E-03,-137.49998E-03
+60.08000E-03,-99.99998E-03
+60.13000E-03,-68.74998E-03
+60.18000E-03,-56.24998E-03
+60.23000E-03,-37.49998E-03
+60.28000E-03,+331.25002E-03
+60.33000E-03,+568.75002E-03
+60.38000E-03,+559.37502E-03
+60.43000E-03,+150.00002E-03
+60.48000E-03,-109.37498E-03
+60.53000E-03,-93.74998E-03
+60.58000E-03,-59.37498E-03
+60.63000E-03,-31.24998E-03
+60.68000E-03,-24.99998E-03
+60.73000E-03,+312.50002E-03
+60.78000E-03,+537.50002E-03
+60.83000E-03,+528.12502E-03
+60.88000E-03,+118.75002E-03
